X-POSF,Y-POSF,X-TCMD,Y-TCMD,Z-TCMD,SPEED,S-TCMD
-1.347,-0.17,-1.167261741,7.291952760230706,-6.852513046,-1433,0.122070313
-1.355,-0.171,-1.167261741,7.195825322713541,-6.52293326,-1433,0.347900391
-1.364,-0.172,-1.126064268,7.305685251304587,-6.838780555,-1434,0.457763672
-1.372,-0.173,-1.15352925,7.223290304861302,-6.673990662,-1434,0.421142578
-1.38,-0.172,-1.112331777,7.305685251304587,-7.140895358,-1435,0.341796875
-1.388,-0.174,-1.167261741,7.168360340565779,-6.825048064,-1435,0.280761719
-1.395,-0.175,-1.180994232,7.072232903048613,-6.64652568,-1434,-0.152587891
-1.403,-0.176,-1.194726723,6.976105465531448,-6.934907992,-1433,0.115966797
-1.41,-0.175,-1.194726723,6.879978028014282,-7.113430376,-1434,0.531005859
-1.417,-0.177,-1.167261741,6.783850590497116,-6.770118099,-1432,0.616455078
-1.423,-0.178,-1.208459215,6.413073331502335,-6.866245537,-1433,0.482177734
-1.43,-0.177,-1.249656688,6.440538313650096,-6.797583082,-1433,0.183105469
-1.436,-0.179,-1.235924197,6.742653117275474,-6.838780555,-1434,-0.225830078
-1.443,-0.18,-1.208459215,6.536665751167262,-6.78385059,-1435,-0.616455078
-1.449,-0.179,-1.263389179,6.770118099423235,-6.852513046,-1433,-0.793457031
-1.455,-0.181,-1.180994232,6.921175501235925,-6.852513046,-1433,-0.738525391
-1.461,-0.182,-1.222191706,6.468003295797858,-6.797583082,-1432,-0.653076172
-1.467,-0.181,-1.194726723,6.907443010162043,-6.687723153,-1432,-0.469970703
-1.473,-0.183,-1.194726723,6.289480911837408,-6.770118099,-1433,-0.207519531
-1.478,-0.182,-1.194726723,6.577863224388905,-7.03103543,-1432,-0.183105469
-1.483,-0.184,-1.235924197,6.371875858280692,-6.811315573,-1433,-0.250244141
-1.489,-0.183,-1.263389179,6.289480911837408,-6.811315573,-1434,-0.354003906
-1.494,-0.185,-1.27712167,6.660258170832189,-6.879978028,-1433,-0.5859375
-1.499,-0.184,-1.27712167,6.481735786871739,-6.934907992,-1434,-0.744628906
-1.504,-0.186,-1.235924197,6.399340840428454,-6.701455644,-1433,-0.732421875
-1.509,-0.185,-1.208459215,6.468003295797858,-6.866245537,-1433,-0.653076172
-1.514,-0.187,-1.222191706,6.673990661906069,-6.893710519,-1432,-0.262451172
-1.518,-0.186,-1.249656688,6.564130733315023,-7.072232903,-1433,0.048828125
-1.523,-0.188,-1.249656688,6.371875858280692,-6.825048064,-1433,-0.207519531
-1.527,-0.187,-1.249656688,6.371875858280692,-6.948640483,-1433,-0.402832031
-1.531,-0.189,-1.249656688,6.358143367206812,-6.742653117,-1433,-0.78125
-1.536,-0.188,-1.263389179,6.440538313650096,-7.154627849,-1434,-1.068115234
-1.54,-0.188,-1.263389179,6.495468277945619,-7.003570448,-1433,-1.123046875
-1.544,-0.19,-1.235924197,6.509200769019500,-6.770118099,-1432,-1.232910156
-1.548,-0.189,-1.208459215,6.564130733315023,-6.811315573,-1432,-0.897216797
-1.552,-0.189,-1.208459215,6.426805822576215,-6.90744301,-1432,-0.567626953
-1.555,-0.191,-1.167261741,6.413073331502335,-6.838780555,-1433,-0.189208984
-1.559,-0.19,-1.167261741,6.426805822576215,-6.976105466,-1432,-0.219726563
-1.563,-0.19,-1.167261741,6.385608349354573,-7.003570448,-1434,-0.256347656
-1.566,-0.192,-1.126064268,6.385608349354573,-6.797583082,-1435,-0.018310547
-1.57,-0.191,-1.112331777,6.413073331502335,-6.879978028,-1433,-0.372314453
-1.573,-0.191,-1.084866795,6.330678385059049,-6.90744301,-1434,-0.598144531
-1.576,-0.193,-1.112331777,6.083493545729195,-6.811315573,-1434,-0.366210938
-1.579,-0.192,-1.098599286,5.973633617138149,-6.879978028,-1434,-0.183105469
-1.582,-0.192,-1.084866795,6.110958527876957,-6.921175501,-1433,0.524902344
-1.585,-0.194,-1.016204339,6.193353474320242,-6.673990662,-1433,0.695800781
-1.588,-0.193,-1.043669322,6.056028563581434,-6.838780555,-1433,0.726318359
-1.59,-0.193,-1.057401813,5.781378742103818,-6.797583082,-1435,0.524902344
-1.593,-0.193,-1.084866795,6.097226036803076,-7.03103543,-1434,0.024414063
-1.596,-0.195,-1.126064268,6.124691018950838,-6.811315573,-1434,-0.103759766
-1.598,-0.194,-1.249656688,5.698983795660533,-7.044767921,-1434,-0.451660156
-1.601,-0.194,-1.180994232,6.138423510024719,-6.934907992,-1433,-0.329589844
-1.604,-0.194,-1.208459215,6.069761054655315,-7.085965394,-1432,-0.122070313
-1.606,-0.194,-1.167261741,5.740181268882175,-7.017302939,-1432,0.030517578
-1.608,-0.196,-1.222191706,6.083493545729195,-6.756385608,-1433,0.207519531
-1.611,-0.195,-1.222191706,5.795111233177699,-6.866245537,-1433,0.036621094
-1.613,-0.195,-1.290854161,5.904971161768745,-6.948640483,-1434,0.128173828
-1.615,-0.195,-1.27712167,5.918703652842626,-6.934907992,-1434,-0.354003906
-1.617,-0.195,-1.332051634,5.616588849217248,-7.003570448,-1434,-0.518798828
-1.619,-0.197,-1.27712167,6.042296072507553,-6.811315573,-1432,-0.714111328
-1.621,-0.196,-1.304586652,5.506728920626202,-6.90744301,-1433,-0.646972656
-1.624,-0.196,-1.263389179,6.083493545729195,-6.90744301,-1432,-0.427246094
-1.625,-0.196,-1.290854161,5.451798956330679,-6.962372974,-1432,-0.018310547
-1.627,-0.196,-1.235924197,6.083493545729195,-6.948640483,-1432,0.073242188
-1.629,-0.196,-1.194726723,5.438066465256798,-6.838780555,-1432,-0.231933594
-1.631,-0.198,-1.235924197,6.014831090359792,-6.632793189,-1433,-0.518798828
-1.633,-0.197,-1.139796759,5.438066465256798,-6.770118099,-1434,-0.830078125
-1.635,-0.197,-1.208459215,6.056028563581434,-6.770118099,-1434,-1.025390625
-1.637,-0.197,-1.194726723,5.575391375995606,-6.866245537,-1433,-1.275634766
-1.639,-0.197,-1.180994232,6.097226036803076,-6.90744301,-1432,-1.007080078
-1.64,-0.197,-1.139796759,5.657786322438891,-6.962372974,-1432,-0.524902344
-1.642,-0.199,-1.194726723,6.124691018950838,-6.673990662,-1432,-0.274658203
-1.644,-0.198,-1.126064268,5.973633617138149,-6.78385059,-1433,-0.213623047
-1.646,-0.198,-1.180994232,5.973633617138149,-6.852513046,-1433,-0.140380859
-1.647,-0.198,-1.194726723,6.179620983246361,-6.838780555,-1434,-0.445556641
-1.649,-0.198,-1.15352925,5.808843724251579,-6.893710519,-1434,-0.48828125
-1.651,-0.198,-1.167261741,6.358143367206812,-6.893710519,-1433,-0.775146484
-1.652,-0.198,-1.194726723,5.671518813512772,-6.893710519,-1433,-0.805664063
-1.654,-0.198,-1.15352925,6.110958527876957,-6.838780555,-1434,-0.573730469
-1.655,-0.2,-1.167261741,5.973633617138149,-6.619060698,-1433,-0.225830078
-1.657,-0.199,-1.112331777,5.822576215325460,-6.770118099,-1433,0.030517578
-1.658,-0.199,-1.167261741,6.193353474320242,-6.838780555,-1432,0.244140625
-1.66,-0.199,-1.15352925,5.657786322438891,-6.770118099,-1433,0.030517578
-1.661,-0.199,-1.15352925,5.850041197473222,-6.879978028,-1434,-0.286865234
-1.663,-0.199,-1.139796759,6.097226036803076,-6.852513046,-1435,-0.317382813
-1.664,-0.199,-1.139796759,5.479263938478440,-6.825048064,-1434,-0.451660156
-1.665,-0.199,-1.139796759,5.836308706399341,-6.879978028,-1434,-0.384521484
-1.666,-0.199,-1.139796759,5.822576215325460,-6.866245537,-1433,0.061035156
-1.668,-0.199,-1.167261741,5.561658884921725,-6.866245537,-1433,0.183105469
-1.669,-0.199,-1.194726723,5.589123867069486,-6.879978028,-1434,0.524902344
-1.67,-0.201,-1.15352925,5.946168634990388,-6.591595715,-1433,0.506591797
-1.671,-0.2,-1.194726723,5.396868992035155,-6.756385608,-1434,0.482177734
-1.672,-0.2,-1.15352925,5.520461411700082,-6.770118099,-1434,0.408935547
-1.674,-0.2,-1.167261741,5.795111233177699,-6.756385608,-1434,0
-1.675,-0.2,-1.167261741,5.547926393847844,-6.756385608,-1434,-0.054931641
-1.676,-0.2,-1.167261741,5.369404009887393,-6.811315573,-1433,-0.390625
-1.677,-0.2,-1.194726723,5.602856358143368,-6.728920626,-1433,-0.354003906
-1.678,-0.2,-1.235924197,5.589123867069486,-6.756385608,-1432,0
-1.679,-0.2,-1.180994232,5.218346608074705,-6.797583082,-1433,0.378417969
-1.681,-0.2,-1.249656688,5.561658884921725,-6.728920626,-1433,0.29296875
-1.682,-0.2,-1.235924197,5.589123867069486,-6.797583082,-1433,-0.128173828
-1.683,-0.2,-1.249656688,5.259544081296347,-6.728920626,-1433,-0.604248047
-1.684,-0.2,-1.208459215,5.245811590222466,-6.797583082,-1434,-0.994873047
-1.685,-0.2,-1.222191706,5.451798956330679,-6.715188135,-1433,-1.116943359
-1.686,-0.202,-1.194726723,5.424333974182916,-6.550398242,-1432,-0.946044922
-1.687,-0.201,-1.194726723,5.149684152705301,-6.687723153,-1432,-0.909423828
-1.689,-0.201,-1.194726723,5.520461411700082,-6.701455644,-1432,-0.518798828
-1.69,-0.201,-1.194726723,5.547926393847844,-6.742653117,-1433,-0.115966797
-1.691,-0.201,-1.222191706,5.245811590222466,-6.756385608,-1433,-0.122070313
-1.692,-0.201,-1.194726723,5.355671518813513,-6.742653117,-1433,-0.109863281
-1.693,-0.201,-1.194726723,5.726448777808295,-6.742653117,-1434,-0.225830078
-1.695,-0.201,-1.194726723,5.355671518813513,-6.673990662,-1433,-0.671386719
-1.696,-0.201,-1.167261741,5.451798956330679,-6.632793189,-1433,-0.701904297
-1.697,-0.201,-1.208459215,5.740181268882175,-6.701455644,-1433,-1.019287109
-1.698,-0.201,-1.194726723,5.520461411700082,-6.660258171,-1432,-0.885009766
-1.699,-0.201,-1.194726723,5.410601483109036,-6.673990662,-1433,-0.323486328
-1.701,-0.201,-1.194726723,5.726448777808295,-6.728920626,-1432,-0.122070313
-1.702,-0.201,-1.167261741,5.698983795660533,-6.701455644,-1433,-0.213623047
-1.703,-0.201,-1.208459215,5.438066465256798,-6.64652568,-1433,-0.451660156
-1.704,-0.201,-1.194726723,5.712716286734414,-6.715188135,-1434,-0.787353516
-1.706,-0.201,-1.112331777,5.685251304586652,-6.701455644,-1434,-1.025390625
-1.707,-0.201,-1.139796759,5.369404009887393,-6.632793189,-1433,-1.037597656
-1.708,-0.201,-1.15352925,5.520461411700082,-6.728920626,-1432,-0.964355469
-1.709,-0.201,-1.112331777,5.740181268882175,-6.632793189,-1432,-0.579833984
-1.71,-0.201,-1.112331777,5.355671518813513,-6.715188135,-1433,-0.219726563
-1.711,-0.201,-1.15352925,5.383136500961275,-6.619060698,-1432,0.030517578
-1.712,-0.201,-1.167261741,5.589123867069486,-6.701455644,-1434,0.244140625
-1.714,-0.201,-1.167261741,5.589123867069486,-6.619060698,-1434,0.29296875
-1.715,-0.201,-1.139796759,5.328206536665751,-6.701455644,-1434,0.268554688
-1.716,-0.203,-1.167261741,5.396868992035155,-6.385608349,-1434,0.085449219
-1.717,-0.202,-1.167261741,5.685251304586652,-6.605328207,-1434,-0.085449219
-1.718,-0.202,-1.167261741,5.355671518813513,-6.536665751,-1434,0.109863281
-1.719,-0.202,-1.167261741,5.232079099148586,-6.605328207,-1433,0.329589844
-1.72,-0.202,-1.167261741,5.451798956330679,-6.52293326,-1433,0.592041016
-1.721,-0.202,-1.167261741,5.451798956330679,-6.605328207,-1433,0.738525391
-1.722,-0.202,-1.194726723,5.177149134853062,-6.564130733,-1433,0.384521484
-1.723,-0.202,-1.15352925,5.245811590222466,-6.509200769,-1434,0.024414063
-1.724,-0.202,-1.208459215,5.383136500961275,-6.577863224,-1434,-0.531005859
-1.725,-0.202,-1.235924197,5.396868992035155,-6.550398242,-1434,-0.653076172
-1.726,-0.202,-1.180994232,5.108486679483659,-6.550398242,-1433,-0.823974609
-1.727,-0.202,-1.208459215,5.273276572370228,-6.536665751,-1433,-0.579833984
-1.728,-0.202,-1.208459215,5.438066465256798,-6.536665751,-1432,-0.347900391
-1.73,-0.202,-1.208459215,5.259544081296347,-6.591595715,-1432,-0.256347656
-1.729,-0.202,-1.180994232,4.971161768744850,-6.509200769,-1433,-0.024414063
-1.732,-0.202,-1.208459215,5.245811590222466,-6.481735787,-1433,0.030517578
-1.733,-0.202,-1.180994232,5.479263938478440,-6.536665751,-1433,-0.366210938
-1.734,-0.202,-1.208459215,5.163416643779182,-6.564130733,-1434,-0.445556641
-1.735,-0.202,-1.222191706,5.232079099148586,-6.564130733,-1433,-0.701904297
-1.736,-0.202,-1.222191706,5.547926393847844,-6.440538314,-1433,-0.848388672
-1.737,-0.202,-1.27712167,5.410601483109036,-6.52293326,-1433,-0.665283203
-1.738,-0.202,-1.222191706,5.300741554517989,-6.509200769,-1433,-0.225830078
-1.739,-0.202,-1.208459215,5.451798956330679,-6.495468278,-1432,-0.054931641
-1.741,-0.202,-1.208459215,5.753913759956056,-6.495468278,-1432,0.061035156
-1.742,-0.202,-1.208459215,5.314474045591870,-6.481735787,-1432,-0.225830078
-1.743,-0.202,-1.235924197,5.561658884921725,-6.481735787,-1434,-0.640869141
-1.744,-0.202,-1.222191706,5.822576215325460,-6.468003296,-1434,-0.988769531
-1.745,-0.202,-1.208459215,5.589123867069486,-6.536665751,-1434,-1.220703125
-1.746,-0.202,-1.208459215,5.575391375995606,-6.454270805,-1433,-1.055908203
-1.748,-0.202,-1.180994232,5.863773688547102,-6.468003296,-1432,-0.994873047
-1.749,-0.202,-1.180994232,5.850041197473222,-6.468003296,-1432,-0.579833984
-1.75,-0.202,-1.180994232,5.575391375995606,-6.52293326,-1432,-0.421142578
-1.751,-0.202,-1.167261741,5.863773688547102,-6.454270805,-1432,-0.207519531
-1.752,-0.202,-1.180994232,5.850041197473222,-6.454270805,-1434,-0.073242188
-1.753,-0.202,-1.167261741,5.547926393847844,-6.509200769,-1434,-0.390625
-1.755,-0.202,-1.126064268,5.712716286734414,-6.440538314,-1434,-0.250244141
-1.756,-0.202,-1.126064268,5.959901126064268,-6.454270805,-1434,-0.341796875
-1.757,-0.202,-1.167261741,5.808843724251579,-6.495468278,-1434,-0.537109375
-1.758,-0.202,-1.15352925,5.630321340291129,-6.426805823,-1433,-0.231933594
-1.759,-0.202,-1.112331777,5.863773688547102,-6.426805823,-1434,0.305175781
-1.76,-0.202,-1.15352925,5.904971161768745,-6.371875858,-1433,0.604248047
-1.761,-0.202,-1.098599286,5.602856358143368,-6.426805823,-1434,0.671386719
-1.762,-0.202,-1.15352925,5.630321340291129,-6.413073332,-1433,0.476074219
-1.763,-0.202,-1.167261741,5.836308706399341,-6.481735787,-1435,0.219726563
-1.764,-0.202,-1.167261741,5.850041197473222,-6.385608349,-1435,-0.177001953
-1.765,-0.202,-1.194726723,5.575391375995606,-6.468003296,-1434,-0.231933594
-1.766,-0.202,-1.180994232,5.767646251029936,-6.39934084,-1433,-0.018310547
-1.767,-0.202,-1.15352925,5.959901126064268,-6.39934084,-1433,-0.079345703
-1.769,-0.202,-1.167261741,5.767646251029936,-6.39934084,-1432,-0.012207031
-1.768,-0.202,-1.167261741,5.492996429552321,-6.385608349,-1433,0.274658203
-1.77,-0.202,-1.194726723,5.630321340291129,-6.440538314,-1433,0.085449219
-1.772,-0.202,-1.194726723,5.918703652842626,-6.371875858,-1434,0.170898438
-1.771,-0.202,-1.194726723,5.506728920626202,-6.440538314,-1434,-0.109863281
-1.773,-0.202,-1.249656688,5.438066465256798,-6.426805823,-1434,-0.311279297
-1.774,-0.202,-1.235924197,5.602856358143368,-6.358143367,-1433,-0.592041016
-1.775,-0.202,-1.194726723,5.795111233177699,-6.385608349,-1433,-0.817871094
-1.776,-0.202,-1.222191706,5.547926393847844,-6.426805823,-1432,-0.726318359
-1.777,-0.202,-1.263389179,5.369404009887393,-6.413073332,-1433,-0.183105469
-1.778,-0.202,-1.180994232,5.506728920626202,-6.426805823,-1432,0.067138672
-1.779,-0.202,-1.27712167,5.712716286734414,-6.358143367,-1433,0.042724609
-1.78,-0.202,-1.222191706,5.534193902773963,-6.440538314,-1433,-0.396728516
-1.781,-0.202,-1.235924197,5.369404009887393,-6.344410876,-1434,-0.769042969
-1.782,-0.202,-1.27712167,5.534193902773963,-6.426805823,-1434,-1.043701172
-1.783,-0.202,-1.27712167,5.781378742103818,-6.344410876,-1433,-1.104736328
-1.784,-0.202,-1.235924197,5.561658884921725,-6.426805823,-1432,-1.000976563
-1.785,-0.202,-1.235924197,5.479263938478440,-6.330678385,-1432,-0.738525391
-1.786,-0.202,-1.208459215,5.575391375995606,-6.358143367,-1432,-0.256347656
-1.787,-0.202,-1.194726723,5.836308706399341,-6.413073332,-1433,-0.244140625
-1.788,-0.202,-1.222191706,5.438066465256798,-6.39934084,-1433,-0.1953125
-1.789,-0.202,-1.194726723,5.451798956330679,-6.330678385,-1433,-0.354003906
-1.79,-0.202,-1.15352925,5.616588849217248,-6.344410876,-1434,-0.268554688
-1.791,-0.202,-1.194726723,5.685251304586652,-6.468003296,-1433,-0.634765625
-1.792,-0.202,-1.112331777,5.438066465256798,-6.371875858,-1433,-0.939941406
-1.793,-0.202,-1.194726723,5.396868992035155,-6.330678385,-1433,-0.933837891
-1.794,-0.202,-1.167261741,5.561658884921725,-6.344410876,-1432,-0.622558594
-1.795,-0.202,-1.139796759,5.657786322438891,-6.39934084,-1433,-0.109863281
-1.796,-0.202,-1.167261741,5.259544081296347,-6.316945894,-1432,0.122070313
-1.797,-0.202,-1.126064268,5.341939027739632,-6.385608349,-1434,0.146484375
-1.798,-0.202,-1.084866795,5.438066465256798,-6.316945894,-1434,-0.115966797
-1.799,-0.202,-1.126064268,5.534193902773963,-6.385608349,-1434,-0.573730469
-1.8,-0.202,-1.139796759,5.273276572370228,-6.303213403,-1434,-0.598144531
-1.801,-0.202,-1.167261741,5.190881625926943,-6.330678385,-1434,-0.579833984
-1.802,-0.202,-1.167261741,5.287009063444109,-6.371875858,-1433,-0.482177734
-1.803,-0.202,-1.167261741,5.479263938478440,-6.303213403,-1433,0.109863281
-1.804,-0.202,-1.167261741,5.190881625926943,-6.316945894,-1433,0.244140625
-1.805,-0.204,-1.167261741,5.067289206262016,-6.069761055,-1434,0.665283203
-1.804,-0.203,-1.194726723,5.067289206262016,-6.275748421,-1434,0.799560547
-1.806,-0.203,-1.15352925,5.287009063444109,-6.207085965,-1434,0.476074219
-1.807,-0.203,-1.208459215,5.135951661631420,-6.220818456,-1435,0.329589844
-1.808,-0.203,-1.194726723,4.929964295523208,-6.207085965,-1434,0
-1.809,-0.203,-1.167261741,4.971161768744850,-6.193353474,-1433,-0.329589844
-1.81,-0.203,-1.208459215,5.067289206262016,-6.193353474,-1433,-0.238037109
-1.811,-0.203,-1.194726723,5.149684152705301,-6.179620983,-1432,0.067138672
-1.812,-0.203,-1.167261741,4.778906893710519,-6.110958528,-1433,0.402832031
-1.813,-0.203,-1.222191706,4.861301840153804,-6.220818456,-1433,0.378417969
-1.814,-0.203,-1.208459215,4.998626750892612,-6.124691019,-1433,0.115966797
-1.815,-0.203,-1.208459215,5.081021697335896,-6.152156001,-1433,-0.329589844
-1.816,-0.203,-1.263389179,4.806371875858281,-6.124691019,-1434,-0.671386719
-1.815,-0.203,-1.208459215,4.655314474045592,-6.179620983,-1434,-1.043701172
-1.817,-0.203,-1.194726723,4.875034331227685,-6.042296073,-1433,-0.927734375
-1.819,-0.203,-1.222191706,5.190881625926943,-6.110958528,-1432,-0.750732422
-1.82,-0.203,-1.222191706,4.916231804449327,-6.097226037,-1432,-0.543212891
-1.819,-0.203,-1.235924197,4.792639384784400,-6.083493546,-1432,-0.286865234
-1.822,-0.203,-1.222191706,5.108486679483659,-6.13842351,-1433,-0.262451172
-1.823,-0.203,-1.290854161,5.190881625926943,-6.056028564,-1433,-0.378417969
-1.824,-0.203,-1.194726723,4.929964295523208,-6.056028564,-1434,-0.360107422
-1.825,-0.203,-1.222191706,5.026091733040373,-6.042296073,-1434,-0.415039063
-1.826,-0.203,-1.222191706,5.177149134853062,-5.973633617,-1433,-0.720214844
-1.827,-0.203,-1.180994232,5.190881625926943,-6.056028564,-1433,-0.750732422
-1.828,-0.203,-1.208459215,4.929964295523208,-6.01483109,-1433,-0.549316406
-1.829,-0.203,-1.208459215,5.190881625926943,-6.069761055,-1432,-0.29296875
-1.83,-0.202,-1.208459215,5.341939027739632,-6.110958528,-1432,-0.146484375
-1.831,-0.202,-1.180994232,5.094754188409778,-6.152156001,-1433,0.079345703
-1.832,-0.202,-1.180994232,5.135951661631420,-6.028563581,-1432,-0.274658203
-1.834,-0.204,-1.180994232,5.355671518813513,-5.836308706,-1434,-0.695800781
-1.835,-0.203,-1.126064268,5.355671518813513,-6.01483109,-1434,-0.946044922
-1.836,-0.203,-1.126064268,5.039824224114255,-6.01483109,-1433,-1.129150391
-1.837,-0.202,-1.126064268,5.300741554517989,-6.083493546,-1433,-1.153564453
-1.838,-0.202,-1.112331777,5.410601483109036,-6.124691019,-1432,-0.897216797
-1.839,-0.202,-1.167261741,5.177149134853062,-6.056028564,-1432,-0.360107422
-1.84,-0.202,-1.180994232,5.177149134853062,-6.01483109,-1433,-0.030517578
-1.841,-0.204,-1.139796759,5.300741554517989,-5.795111233,-1433,0.061035156
-1.842,-0.203,-1.180994232,5.465531447404559,-5.918703653,-1434,0.177001953
-1.843,-0.203,-1.139796759,5.039824224114255,-5.932436144,-1434,0.158691406
-1.844,-0.203,-1.15352925,5.204614117000824,-5.973633617,-1434,0
-1.845,-0.203,-1.139796759,5.369404009887393,-5.959901126,-1434,0
-1.846,-0.202,-1.167261741,5.287009063444109,-6.01483109,-1434,-0.012207031
-1.847,-0.202,-1.167261741,5.053556715188135,-6.069761055,-1434,0.115966797
-1.848,-0.202,-1.167261741,5.149684152705301,-5.932436144,-1433,0.567626953
-1.849,-0.204,-1.208459215,5.355671518813513,-5.726448778,-1433,0.775146484
-1.85,-0.203,-1.194726723,5.135951661631420,-5.863773689,-1434,0.750732422
-1.851,-0.203,-1.194726723,4.929964295523208,-5.946168635,-1433,0.274658203
-1.852,-0.202,-1.167261741,5.039824224114255,-6.028563581,-1434,-0.085449219
-1.853,-0.202,-1.180994232,5.232079099148586,-6.01483109,-1435,-0.445556641
-1.854,-0.202,-1.167261741,5.012359241966493,-5.959901126,-1433,-0.48828125
-1.855,-0.202,-1.180994232,4.833836858006042,-5.918703653,-1433,-0.402832031
-1.856,-0.204,-1.167261741,4.971161768744850,-5.698983796,-1432,-0.280761719
-1.857,-0.203,-1.208459215,5.149684152705301,-5.891238671,-1432,0.1953125
-1.858,-0.203,-1.194726723,5.053556715188135,-5.87750618,-1432,-0.122070313
-1.859,-0.202,-1.208459215,4.806371875858281,-6.001098599,-1433,-0.079345703
-1.86,-0.202,-1.208459215,4.971161768744850,-5.973633617,-1434,-0.360107422
-1.861,-0.202,-1.208459215,5.122219170557539,-5.87750618,-1433,-0.305175781
-1.862,-0.202,-1.180994232,5.053556715188135,-5.946168635,-1434,-0.744628906
-1.863,-0.204,-1.180994232,4.875034331227685,-5.63032134,-1434,-0.885009766
-1.864,-0.203,-1.263389179,4.957429277670969,-5.795111233,-1432,-0.909423828
-1.865,-0.203,-1.208459215,5.190881625926943,-5.808843724,-1432,-0.518798828
-1.866,-0.202,-1.27712167,5.122219170557539,-6.042296073,-1433,-0.268554688
-1.867,-0.202,-1.263389179,4.902499313375446,-5.918703653,-1432,0.012207031
-1.868,-0.202,-1.222191706,5.108486679483659,-5.904971162,-1433,-0.012207031
-1.869,-0.202,-1.249656688,5.355671518813513,-5.904971162,-1433,-0.341796875
-1.87,-0.202,-1.208459215,5.067289206262016,-5.850041197,-1434,-0.708007813
-1.871,-0.202,-1.222191706,5.039824224114255,-5.918703653,-1434,-1.07421875
-1.872,-0.202,-1.180994232,5.190881625926943,-5.891238671,-1433,-1.165771484
-1.874,-0.202,-1.180994232,5.424333974182916,-5.891238671,-1432,-1.037597656
-1.875,-0.202,-1.180994232,5.053556715188135,-5.891238671,-1432,-0.720214844
-1.876,-0.202,-1.180994232,5.177149134853062,-5.891238671,-1432,-0.238037109
-1.877,-0.202,-1.194726723,5.396868992035155,-5.904971162,-1432,-0.299072266
-1.878,-0.202,-1.167261741,5.232079099148586,-5.904971162,-1433,-0.29296875
-1.879,-0.202,-1.180994232,5.081021697335896,-5.904971162,-1433,-0.299072266
-1.88,-0.202,-1.167261741,5.149684152705301,-5.891238671,-1434,-0.408935547
-1.881,-0.202,-1.167261741,5.492996429552321,-5.836308706,-1433,-0.653076172
-1.882,-0.202,-1.126064268,5.218346608074705,-5.973633617,-1434,-0.445556641
-1.883,-0.202,-1.194726723,5.177149134853062,-5.87750618,-1434,-0.543212891
-1.884,-0.202,-1.15352925,5.410601483109036,-5.836308706,-1432,-0.262451172
-1.885,-0.202,-1.15352925,5.438066465256798,-5.918703653,-1434,0.445556641
-1.886,-0.202,-1.15352925,5.177149134853062,-5.904971162,-1433,0.665283203
-1.887,-0.202,-1.15352925,5.259544081296347,-5.891238671,-1433,0.366210938
-1.888,-0.204,-1.180994232,5.424333974182916,-5.657786322,-1435,0.286865234
-1.889,-0.203,-1.139796759,5.438066465256798,-5.795111233,-1435,0.018310547
-1.89,-0.202,-1.208459215,5.122219170557539,-5.946168635,-1435,-0.085449219
-1.891,-0.202,-1.139796759,5.273276572370228,-5.850041197,-1433,-0.317382813
-1.892,-0.202,-1.180994232,5.438066465256798,-5.946168635,-1433,0.091552734
