X-POSF,Y-POSF,X-TCMD,Y-TCMD,Z-TCMD,SPEED,S-TCMD
-0.12,0,-1.27712167,5.424333974,-5.698983796,-1432,-0.329589844
-0.121,0,-1.290854161,5.204614117,-5.726448778,-1432,-0.225830078
-0.122,0,-1.222191706,5.300741555,-5.602856358,-1432,-0.280761719
-0.123,0,-1.290854161,5.575391376,-5.616588849,-1433,-0.311279297
-0.124,0,-1.263389179,5.383136501,-5.616588849,-1434,-0.128173828
-0.125,0,-1.263389179,5.204614117,-5.671518814,-1434,-0.354003906
-0.126,0,-1.263389179,5.479263938,-5.712716287,-1434,-0.518798828
-0.127,0,-1.222191706,5.589123867,-5.644053831,-1433,-0.311279297
-0.128,0,-1.304586652,5.355671519,-5.671518814,-1434,-0.079345703
-0.129,0,-1.249656688,5.273276572,-5.602856358,-1433,0.280761719
-0.13,0,-1.290854161,5.424333974,-5.671518814,-1434,0.805664063
-0.131,0,-1.27712167,5.616588849,-5.657786322,-1433,0.689697266
-0.132,0,-1.290854161,5.204614117,-5.657786322,-1435,0.518798828
-0.133,0,-1.235924197,5.218346608,-5.657786322,-1435,0.061035156
-0.134,0,-1.318319143,5.424333974,-5.657786322,-1434,-0.122070313
-0.135,-0.002,-1.27712167,5.479263938,-5.424333974,-1434,-0.329589844
-0.136,-0.001,-1.318319143,5.218346608,-5.575391376,-1432,-0.1953125
-0.137,0,-1.304586652,5.177149135,-5.698983796,-1432,0.146484375
-0.138,0,-1.304586652,5.287009063,-5.685251305,-1433,0.238037109
-0.139,0,-1.27712167,5.465531447,-5.575391376,-1432,0.268554688
-0.14,0,-1.332051634,5.122219171,-5.589123867,-1433,0.427246094
-0.141,-0.002,-1.290854161,5.149684153,-5.355671519,-1433,0.030517578
-0.142,-0.001,-1.318319143,5.341939028,-5.547926394,-1434,-0.140380859
-0.143,0,-1.318319143,5.451798956,-5.671518814,-1433,-0.476074219
-0.144,0,-1.332051634,5.190881626,-5.698983796,-1433,-0.610351563
-0.145,0,-1.373249107,5.218346608,-5.589123867,-1433,-0.909423828
-0.146,0,-1.318319143,5.355671519,-5.561658885,-1432,-0.445556641
-0.147,0,-1.332051634,5.561658885,-5.561658885,-1432,-0.29296875
-0.148,-0.002,-1.318319143,5.177149135,-5.328206537,-1432,-0.085449219
-0.149,-0.001,-1.345784125,5.341939028,-5.520461412,-1433,-0.152587891
-0.15,-0.001,-1.373249107,5.534193903,-5.520461412,-1433,-0.476074219
-0.151,0,-1.332051634,5.520461412,-5.698983796,-1434,-0.891113281
-0.152,0,-1.359516616,5.36940401,-5.602856358,-1434,-0.970458984
-0.153,0,-1.318319143,5.451798956,-5.575391376,-1433,-0.909423828
-0.154,0,-1.359516616,5.740181269,-5.520461412,-1432,-0.872802734
-0.155,0,-1.290854161,5.506728921,-5.589123867,-1432,-0.341796875
-0.156,0,-1.332051634,5.36940401,-5.506728921,-1432,-0.317382813
-0.157,0,-1.249656688,5.657786322,-5.575391376,-1432,-0.323486328
-0.158,0,-1.304586652,5.740181269,-5.561658885,-1433,-0.085449219
-0.159,0,-1.290854161,5.438066465,-5.575391376,-1434,-0.244140625
-0.16,0,-1.318319143,5.561658885,-5.63032134,-1433,-0.811767578
-0.162,0,-1.318319143,5.822576215,-5.561658885,-1434,-0.860595703
-0.163,0,-1.27712167,5.767646251,-5.575391376,-1434,-0.799560547
-0.164,0,-1.290854161,5.575391376,-5.520461412,-1432,-0.738525391
-0.165,0,-1.235924197,5.781378742,-5.589123867,-1432,-0.494384766
-0.166,0,-1.235924197,5.932436144,-5.561658885,-1433,-0.244140625
-0.167,0,-1.27712167,5.685251305,-5.561658885,-1432,0.299072266
-0.168,0,-1.304586652,5.63032134,-5.575391376,-1434,0
-0.169,0,-1.290854161,5.850041197,-5.63032134,-1434,-0.317382813
-0.17,0,-1.290854161,5.932436144,-5.506728921,-1435,-0.360107422
-0.171,0,-1.263389179,5.589123867,-5.589123867,-1434,-0.567626953
-0.172,0,-1.263389179,5.767646251,-5.575391376,-1433,-0.622558594
-0.173,0,-1.263389179,5.932436144,-5.561658885,-1433,-0.170898438
-0.174,0,-1.290854161,5.726448778,-5.561658885,-1433,0.238037109
-0.175,0,-1.304586652,5.547926394,-5.561658885,-1433,0.671386719
-0.176,0,-1.249656688,5.547926394,-5.561658885,-1433,0.433349609
-0.177,0,-1.290854161,5.740181269,-5.561658885,-1434,0.518798828
-0.178,0,-1.27712167,5.712716287,-5.561658885,-1435,0.415039063
-0.179,0,-1.290854161,5.396868992,-5.506728921,-1434,0.103759766
-0.18,0,-1.304586652,5.520461412,-5.575391376,-1433,-0.219726563
-0.181,0,-1.304586652,5.561658885,-5.561658885,-1433,-0.262451172
-0.182,0,-1.290854161,5.644053831,-5.63032134,-1433,-0.231933594
-0.183,0,-1.290854161,5.383136501,-5.49299643,-1433,0.274658203
-0.184,0,-1.318319143,5.355671519,-5.575391376,-1432,0.408935547
-0.183,0,-1.359516616,5.410601483,-5.561658885,-1433,0.244140625
-0.185,0,-1.359516616,5.698983796,-5.616588849,-1433,-0.054931641
-0.186,0,-1.359516616,5.424333974,-5.49299643,-1433,-0.402832031
-0.187,-0.002,-1.373249107,5.410601483,-5.287009063,-1434,-0.897216797
-0.188,0,-1.332051634,5.602856358,-5.671518814,-1434,-1.043701172
-0.189,0,-1.345784125,5.726448778,-5.575391376,-1432,-1.013183594
-0.19,0,-1.345784125,5.506728921,-5.602856358,-1432,-0.762939453
-0.191,0,-1.345784125,5.465531447,-5.534193903,-1432,-0.445556641
-0.192,0,-1.345784125,5.602856358,-5.506728921,-1433,0.061035156
-0.193,-0.002,-1.318319143,5.767646251,-5.273276572,-1432,-0.177001953
-0.194,-0.001,-1.332051634,5.438066465,-5.396868992,-1434,-0.085449219
-0.195,0,-1.332051634,5.479263938,-5.602856358,-1434,-0.506591797
-0.196,0,-1.332051634,5.671518814,-5.616588849,-1433,-0.506591797
-0.197,0,-1.263389179,5.740181269,-5.561658885,-1434,-0.775146484
-0.198,0,-1.318319143,5.451798956,-5.520461412,-1433,-0.842285156
-0.199,0,-1.318319143,5.561658885,-5.479263938,-1432,-0.665283203
-0.2,0,-1.290854161,5.657786322,-5.479263938,-1432,-0.274658203
-0.202,0,-1.318319143,5.850041197,-5.534193903,-1433,0.067138672
-0.203,0,-1.318319143,5.506728921,-5.520461412,-1432,-0.09765625
-0.204,0,-1.249656688,5.657786322,-5.520461412,-1433,-0.451660156
-0.205,0,-1.290854161,5.87750618,-5.589123867,-1434,-0.854492188
-0.206,0,-1.235924197,5.685251305,-5.520461412,-1434,-0.952148438
-0.207,0,-1.290854161,5.561658885,-5.534193903,-1433,-1.116943359
-0.208,0,-1.304586652,5.616588849,-5.465531447,-1433,-0.946044922
-0.209,0,-1.304586652,5.87750618,-5.534193903,-1433,-0.415039063
-0.21,0,-1.263389179,5.726448778,-5.465531447,-1432,-0.231933594
-0.211,0,-1.27712167,5.506728921,-5.589123867,-1433,0.146484375
-0.212,0,-1.27712167,5.685251305,-5.506728921,-1434,0.427246094
-0.213,0,-1.222191706,5.850041197,-5.534193903,-1434,0.152587891
-0.214,0,-1.304586652,5.589123867,-5.520461412,-1435,0.231933594
-0.213,0,-1.249656688,5.300741555,-5.465531447,-1434,0.1953125
-0.215,0,-1.290854161,5.424333974,-5.534193903,-1435,-0.036621094
-0.216,0,-1.249656688,5.616588849,-5.520461412,-1433,0.262451172
-0.217,0,-1.290854161,5.547926394,-5.520461412,-1433,0.048828125
-0.218,0,-1.27712167,5.24581159,-5.575391376,-1433,0.68359375
-0.219,0,-1.290854161,5.314474046,-5.506728921,-1433,0.860595703
-0.22,0,-1.304586652,5.49299643,-5.465531447,-1433,0.561523438
-0.221,0,-1.27712167,5.451798956,-5.534193903,-1434,0.213623047
-0.222,0,-1.332051634,5.259544081,-5.520461412,-1434,-0.256347656
-0.223,0,-1.318319143,5.232079099,-5.520461412,-1434,-0.561523438
-0.224,0,-1.318319143,5.314474046,-5.520461412,-1434,-0.714111328
-0.225,0,-1.318319143,5.547926394,-5.520461412,-1432,-0.347900391
-0.224,0,-1.373249107,5.163416644,-5.520461412,-1432,-0.238037109
-0.226,0,-1.359516616,5.204614117,-5.520461412,-1431,-0.286865234
-0.227,-0.002,-1.373249107,5.36940401,-5.287009063,-1433,-0.085449219
-0.228,-0.001,-1.332051634,5.561658885,-5.424333974,-1434,0.030517578
-0.229,0,-1.318319143,5.273276572,-5.506728921,-1433,-0.317382813
-0.23,0,-1.318319143,5.232079099,-5.602856358,-1434,-0.573730469
-0.231,0,-1.318319143,5.355671519,-5.465531447,-1434,-0.640869141
-0.232,0,-1.345784125,5.602856358,-5.506728921,-1432,-0.982666016
-0.233,0,-1.304586652,5.24581159,-5.438066465,-1434,-0.805664063
-0.234,0,-1.318319143,5.24581159,-5.506728921,-1432,-0.360107422
-0.235,0,-1.318319143,5.451798956,-5.424333974,-1432,-0.109863281
-0.236,0,-1.290854161,5.506728921,-5.575391376,-1432,0.024414063
-0.237,0,-1.290854161,5.259544081,-5.479263938,-1433,-0.170898438
-0.238,0,-1.27712167,5.341939028,-5.506728921,-1433,-0.592041016
-0.239,0,-1.290854161,5.49299643,-5.49299643,-1434,-0.946044922
-0.241,0,-1.27712167,5.616588849,-5.49299643,-1433,-0.988769531
-0.242,0,-1.290854161,5.314474046,-5.49299643,-1433,-0.860595703
-0.243,0,-1.304586652,5.520461412,-5.49299643,-1432,-0.909423828
-0.244,0,-1.304586652,5.712716287,-5.49299643,-1432,-0.445556641
-0.245,0,-1.304586652,5.520461412,-5.49299643,-1432,-0.347900391
-0.246,0,-1.304586652,5.424333974,-5.547926394,-1433,-0.335693359
-0.247,0,-1.27712167,5.506728921,-5.424333974,-1433,-0.024414063
-0.248,0,-1.304586652,5.767646251,-5.520461412,-1434,-0.207519531
-0.249,0,-1.263389179,5.410601483,-5.49299643,-1434,-0.347900391
-0.25,0,-1.304586652,5.451798956,-5.479263938,-1434,-0.390625
-0.251,0,-1.290854161,5.602856358,-5.438066465,-1433,-0.720214844
-0.252,0,-1.263389179,5.657786322,-5.561658885,-1433,-0.463867188
-0.253,0,-1.27712167,5.36940401,-5.479263938,-1434,0.079345703
-0.254,0,-1.304586652,5.383136501,-5.438066465,-1433,0.341796875
-0.255,0,-1.27712167,5.479263938,-5.506728921,-1433,0.677490234
-0.256,0,-1.263389179,5.534193903,-5.479263938,-1434,0.598144531
-0.257,-0.002,-1.222191706,5.218346608,-5.273276572,-1434,0.170898438
-0.258,0,-1.27712167,5.163416644,-5.506728921,-1435,-0.079345703
-0.259,0,-1.249656688,5.314474046,-5.520461412,-1433,-0.146484375
-0.26,0,-1.27712167,5.438066465,-5.465531447,-1434,-0.29296875
-0.261,0,-1.27712167,5.204614117,-5.424333974,-1432,-0.006103516
-0.26,0,-1.318319143,4.98489426,-5.49299643,-1432,0.29296875
-0.262,-0.002,-1.304586652,5.108486679,-5.232079099,-1433,0.463867188
-0.263,-0.001,-1.304586652,5.328206537,-5.328206537,-1433,0.286865234
-0.264,0,-1.304586652,5.190881626,-5.520461412,-1434,0.244140625
-0.265,0,-1.27712167,5.026091733,-5.49299643,-1434,0.128173828
-0.266,0,-1.332051634,5.149684153,-5.49299643,-1434,-0.109863281
-0.267,0,-1.318319143,5.36940401,-5.438066465,-1433,-0.445556641
-0.268,0,-1.318319143,5.190881626,-5.383136501,-1433,-0.756835938
-0.269,-0.002,-1.373249107,5.053556715,-5.163416644,-1433,-0.823974609
-0.27,-0.001,-1.359516616,5.135951662,-5.36940401,-1432,-0.274658203
-0.271,0,-1.373249107,5.328206537,-5.424333974,-1432,-0.018310547
-0.272,0,-1.304586652,5.287009063,-5.534193903,-1432,0.024414063
-0.273,0,-1.318319143,5.026091733,-5.465531447,-1433,-0.305175781
-0.274,0,-1.27712167,5.177149135,-5.479263938,-1433,-0.836181641
-0.275,0,-1.318319143,5.396868992,-5.300741555,-1434,-0.830078125
-0.276,0,-1.345784125,5.190881626,-5.396868992,-1433,-0.946044922
-0.277,0,-1.332051634,5.067289206,-5.36940401,-1432,-0.787353516
-0.278,0,-1.318319143,5.190881626,-5.49299643,-1432,-0.726318359
-0.279,0,-1.290854161,5.506728921,-5.396868992,-1432,-0.305175781
-0.28,0,-1.290854161,5.204614117,-5.424333974,-1432,-0.146484375
-0.281,0,-1.27712167,5.204614117,-5.479263938,-1433,-0.018310547
-0.282,0,-1.318319143,5.451798956,-5.410601483,-1433,-0.158691406
-0.283,0,-1.304586652,5.479263938,-5.36940401,-1434,-0.317382813
-0.285,0,-1.332051634,5.328206537,-5.438066465,-1433,-0.628662109
-0.286,0,-1.304586652,5.424333974,-5.410601483,-1433,-0.915527344
-0.287,0,-1.304586652,5.671518814,-5.424333974,-1433,-0.799560547
-0.288,0,-1.27712167,5.465531447,-5.424333974,-1432,-0.634765625
-0.289,0,-1.290854161,5.341939028,-5.479263938,-1433,-0.225830078
-0.29,0,-1.27712167,5.575391376,-5.355671519,-1433,0.079345703
-0.291,0,-1.290854161,5.644053831,-5.438066465,-1433,-0.018310547
-0.292,0,-1.263389179,5.355671519,-5.410601483,-1434,-0.299072266
-0.293,0,-1.27712167,5.314474046,-5.424333974,-1434,-0.659179688
-0.294,0,-1.27712167,5.451798956,-5.424333974,-1434,-0.744628906
-0.295,0,-1.263389179,5.575391376,-5.479263938,-1434,-0.445556641
-0.296,0,-1.222191706,5.218346608,-5.410601483,-1433,-0.390625
-0.297,0,-1.27712167,5.287009063,-5.36940401,-1433,0.128173828
-0.298,0,-1.249656688,5.424333974,-5.438066465,-1433,0.457763672
-0.299,0,-1.249656688,5.396868992,-5.410601483,-1433,0.567626953
-0.3,0,-1.27712167,5.149684153,-5.424333974,-1434,0.695800781
-0.301,0,-1.27712167,5.163416644,-5.424333974,-1434,0.622558594
-0.302,0,-1.27712167,5.24581159,-5.424333974,-1434,0.323486328
-0.303,0,-1.359516616,5.451798956,-5.424333974,-1435,0.073242188
-0.304,0,-1.290854161,5.081021697,-5.424333974,-1433,-0.439453125
-0.305,0,-1.304586652,5.122219171,-5.424333974,-1434,-0.073242188
-0.306,0,-1.27712167,5.300741555,-5.355671519,-1432,-0.030517578
-0.307,0,-1.332051634,5.341939028,-5.438066465,-1433,0.225830078
-0.308,0,-1.318319143,5.135951662,-5.465531447,-1433,0.445556641
-0.307,0,-1.359516616,4.888766822,-5.410601483,-1433,0.183105469
-0.309,0,-1.359516616,5.067289206,-5.355671519,-1433,-0.158691406
-0.31,0,-1.359516616,5.328206537,-5.438066465,-1434,-0.695800781
-0.311,0,-1.373249107,5.108486679,-5.465531447,-1434,-0.921630859
-0.312,0,-1.304586652,4.971161769,-5.410601483,-1432,-0.994873047
-0.313,0,-1.318319143,5.081021697,-5.424333974,-1432,-0.726318359
-0.314,0,-1.318319143,5.273276572,-5.424333974,-1432,-0.341796875
-0.315,0,-1.27712167,4.98489426,-5.424333974,-1432,-0.347900391
-0.316,0,-1.332051634,4.916231804,-5.355671519,-1433,-0.238037109
-0.317,0,-1.345784125,5.012359242,-5.438066465,-1433,0.006103516
-0.318,0,-1.332051634,5.300741555,-5.465531447,-1434,-0.170898438
-0.319,0,-1.345784125,5.108486679,-5.410601483,-1433,-0.445556641
-0.32,0,-1.27712167,4.98489426,-5.424333974,-1433,-0.756835938
-0.321,0,-1.304586652,5.204614117,-5.424333974,-1432,-0.939941406
-0.322,0,-1.27712167,5.438066465,-5.424333974,-1433,-0.836181641
-0.323,0,-1.290854161,5.149684153,-5.355671519,-1432,-0.537109375
-0.324,0,-1.332051634,5.177149135,-5.438066465,-1432,-0.189208984
-0.325,0,-1.345784125,5.36940401,-5.465531447,-1433,-0.024414063
-0.327,0,-1.332051634,5.534193903,-5.410601483,-1433,-0.256347656
-0.328,0,-1.290854161,5.232079099,-5.424333974,-1433,-0.726318359
-0.329,0,-1.318319143,5.36940401,-5.424333974,-1434,-0.860595703
-0.33,0,-1.235924197,5.575391376,-5.355671519,-1433,-1.226806641
-0.331,-0.002,-1.290854161,5.314474046,-5.204614117,-1433,-1.116943359
-0.332,0,-1.27712167,5.177149135,-5.451798956,-1432,-0.860595703
-0.333,0,-1.27712167,5.383136501,-5.506728921,-1432,-0.384521484
-0.334,0,-1.27712167,5.575391376,-5.383136501,-1432,-0.006103516
-0.335,0,-1.27712167,5.218346608,-5.410601483,-1433,0.042724609
-0.336,0,-1.27712167,5.287009063,-5.341939028,-1434,0.128173828
-0.337,0,-1.263389179,5.451798956,-5.355671519,-1435,0.201416016
-0.338,0,-1.263389179,5.49299643,-5.410601483,-1434,0.128173828
-0.339,0,-1.263389179,5.232079099,-5.396868992,-1434,-0.207519531
-0.34,0,-1.263389179,5.24581159,-5.451798956,-1434,-0.054931641
-0.341,0,-1.249656688,5.424333974,-5.383136501,-1433,0.140380859
-0.342,0,-1.249656688,5.451798956,-5.396868992,-1434,0.634765625
-0.343,0,-1.27712167,5.108486679,-5.341939028,-1433,0.87890625
-0.344,0,-1.27712167,5.328206537,-5.410601483,-1433,0.799560547
-0.345,0,-1.359516616,5.451798956,-5.396868992,-1434,0.421142578
-0.346,-0.002,-1.332051634,5.410601483,-5.163416644,-1434,-0.152587891
-0.347,-0.001,-1.359516616,5.232079099,-5.314474046,-1435,-0.378417969
-0.348,0,-1.27712167,5.300741555,-5.438066465,-1433,-0.354003906
-0.349,0,-1.332051634,5.561658885,-5.410601483,-1433,-0.469970703
-0.35,0,-1.290854161,5.328206537,-5.36940401,-1432,-0.280761719
-0.351,0,-1.318319143,5.149684153,-5.328206537,-1432,0.054931641
-0.352,0,-1.373249107,5.287009063,-5.314474046,-1433,0.09765625
-0.353,0,-1.359516616,5.49299643,-5.383136501,-1432,0.054931641
-0.354,0,-1.318319143,5.287009063,-5.355671519,-1434,-0.158691406
-0.355,0,-1.304586652,5.190881626,-5.424333974,-1433,-0.408935547
-0.356,0,-1.27712167,5.232079099,-5.36940401,-1434,-0.665283203
-0.357,0,-1.345784125,5.534193903,-5.438066465,-1434,-1.031494141
-0.358,0,-1.290854161,5.300741555,-5.300741555,-1432,-0.891113281
-0.359,0,-1.304586652,5.135951662,-5.396868992,-1432,-0.927734375
-0.36,0,-1.304586652,5.383136501,-5.36940401,-1433,-0.140380859
-0.361,0,-1.304586652,5.520461412,-5.36940401,-1432,0.042724609
-0.362,0,-1.304586652,5.341939028,-5.314474046,-1432,0.061035156
-0.363,0,-1.304586652,5.287009063,-5.451798956,-1433,-0.494384766
-0.364,0,-1.304586652,5.465531447,-5.355671519,-1433,-0.793457031
-0.365,0,-1.304586652,5.685251305,-5.383136501,-1434,-0.915527344
-0.366,0,-1.304586652,5.314474046,-5.36940401,-1433,-0.866699219
-0.367,0,-1.304586652,5.438066465,-5.383136501,-1432,-1.837158203
-0.369,0,-1.318319143,5.712716287,-5.355671519,-1432,-0.537109375
-0.37,0,-1.318319143,5.616588849,-5.36940401,-1432,-0.354003906
-0.371,0,-1.318319143,5.424333974,-5.36940401,-1432,-0.244140625
-0.372,0,-1.27712167,5.479263938,-5.36940401,-1433,-0.122070313
-0.373,0,-1.249656688,5.726448778,-5.383136501,-1433,-0.317382813
-0.374,0,-1.235924197,5.49299643,-5.36940401,-1434,-0.280761719
-0.375,0,-1.304586652,5.287009063,-5.383136501,-1433,-0.506591797
-0.376,0,-1.263389179,5.465531447,-5.36940401,-1434,-0.714111328
-0.377,0,-1.304586652,5.671518814,-5.383136501,-1433,-0.506591797
-0.378,0,-1.263389179,5.383136501,-5.355671519,-1433,-0.305175781
-0.379,0,-1.222191706,5.314474046,-5.36940401,-1433,0.335693359
-0.378,0,-1.235924197,5.24581159,-5.36940401,-1434,0.537109375
-0.381,0,-1.249656688,5.589123867,-5.383136501,-1433,0.415039063
-0.38,0,-1.249656688,5.300741555,-5.36940401,-1434,0.250244141
-0.382,0,-1.249656688,5.177149135,-5.383136501,-1435,-0.079345703
-0.383,0,-1.304586652,5.314474046,-5.300741555,-1435,-0.213623047
-0.384,0,-1.290854161,5.520461412,-5.383136501,-1434,-0.091552734
-0.385,0,-1.304586652,5.36940401,-5.355671519,-1433,-0.091552734
-0.386,0,-1.304586652,5.190881626,-5.36940401,-1433,0.421142578
-0.387,0,-1.27712167,5.204614117,-5.36940401,-1432,0.299072266
-0.388,0,-1.318319143,5.396868992,-5.36940401,-1433,0.238037109
-0.389,0,-1.27712167,5.341939028,-5.36940401,-1434,0.427246094
-0.39,0,-1.332051634,5.081021697,-5.36940401,-1433,0.061035156
-0.391,-0.002,-1.318319143,5.149684153,-5.135951662,-1434,0.012207031
-0.392,0,-1.290854161,5.355671519,-5.396868992,-1434,-0.219726563
-0.393,0,-1.318319143,5.259544081,-5.396868992,-1433,-0.695800781
-0.394,0,-1.318319143,5.081021697,-5.396868992,-1433,-0.5859375
-0.395,0,-1.332051634,5.053556715,-5.287009063,-1432,-0.286865234
-0.396,0,-1.332051634,5.135951662,-5.36940401,-1433,0.054931641
-0.397,0,-1.304586652,5.328206537,-5.300741555,-1432,0.103759766
-0.396,0,-1.304586652,4.902499313,-5.36940401,-1432,-0.177001953
-0.398,0,-1.304586652,4.957429278,-5.410601483,-1434,-0.482177734
-0.399,0,-1.263389179,5.122219171,-5.341939028,-1434,-0.640869141
-0.4,0,-1.345784125,5.314474046,-5.355671519,-1433,-1.080322266
-0.401,0,-1.318319143,5.135951662,-5.300741555,-1433,-0.939941406
-0.402,0,-1.373249107,5.081021697,-5.36940401,-1432,-0.732421875
-0.403,0,-1.332051634,5.273276572,-5.355671519,-1432,-0.323486328
