X-POSF,Y-POSF,X-TCMD,Y-TCMD,Z-TCMD,SPEED,S-TCMD
-2.541,-0.003,-2.513045867,2.540510849,-3.158472947,-1431,-3.778076172
-2.542,-0.003,-2.567975831,2.513045867,-3.240867893,-1432,-3.619384766
-2.543,-0.003,-2.69156825,2.746498215,-3.419390277,-1433,-3.41796875
-2.544,-0.003,-2.911288108,3.117275474,-3.336995331,-1435,-2.862548828
-2.546,-0.003,-3.076078001,2.787695688,-2.93875309,-1435,-2.728271484
-2.545,-0.003,-3.19967042,2.265861027,-2.787695688,-1434,-3.125
-2.547,-0.003,-3.089810492,2.416918429,-2.897555617,-1433,-3.424072266
-2.548,-0.003,-2.828893161,2.732765724,-2.911288108,-1434,-3.204345703
-2.549,-0.003,-2.636638286,2.732765724,-3.007415545,-1433,-2.83203125
-2.551,-0.003,-2.650370777,2.801428179,-3.282065367,-1434,-2.062988281
-2.552,-0.003,-2.911288108,2.979950563,-3.282065367,-1434,-1.647949219
-2.553,-0.003,-3.213402911,3.021148036,-3.021148036,-1435,-1.568603516
-2.554,-0.003,-3.488052733,2.540510849,-2.966218072,-1435,-1.837158203
-2.555,-0.003,-3.597912661,2.55424334,-2.966218072,-1434,-2.276611328
-2.556,-0.003,-3.336995331,2.595440813,-2.966218072,-1435,-2.484130859
-2.557,-0.003,-3.021148036,2.581708322,-3.007415545,-1434,-2.581787109
-2.558,-0.003,-2.719033233,2.403185938,-3.172205438,-1433,-2.44140625
-2.557,-0.003,-2.567975831,2.265861027,-3.268332876,-1434,-2.075195313
-2.559,-0.003,-2.732765724,2.567975831,-2.952485581,-1433,-1.989746094
-2.56,-0.003,-3.089810492,2.636638286,-2.911288108,-1434,-1.751708984
-2.561,-0.003,-3.378192804,2.375720956,-3.034880527,-1434,-2.252197266
-2.562,-0.003,-3.570447679,2.293326009,-3.048613018,-1434,-2.5390625
-2.563,-0.003,-3.268332876,2.540510849,-3.103542983,-1434,-2.770996094
-2.564,-0.003,-2.952485581,2.719033233,-3.158472947,-1433,-3.369140625
-2.565,-0.003,-2.787695688,2.471848393,-3.227135402,-1433,-3.234863281
-2.566,-0.003,-2.828893161,2.513045867,-2.925020599,-1432,-3.131103516
-2.567,-0.003,-3.240867893,2.664103268,-2.979950563,-1432,-3.155517578
-2.569,-0.003,-3.680307608,2.966218072,-3.076078001,-1432,-3.143310547
-2.57,-0.003,-4.009887394,2.595440813,-3.117275474,-1432,-3.167724609
-2.571,-0.003,-4.133479813,2.842625652,-3.103542983,-1432,-3.515625
-2.572,-0.003,-3.748970063,3.034880527,-2.993683054,-1433,-3.869628906
-2.573,-0.003,-3.295797858,2.81516067,-3.076078001,-1433,-4.168701172
-2.574,-0.003,-2.870090634,2.677835759,-2.93875309,-1433,-4.528808594
-2.575,-0.003,-2.993683054,2.773963197,-3.076078001,-1432,-4.571533203
-2.576,-0.003,-3.172205438,2.952485581,-3.172205438,-1431,-4.577636719
-2.577,-0.003,-3.666575117,2.746498215,-3.213402911,-1431,-4.333496094
-2.578,-0.003,-3.680307608,3.048613018,-3.103542983,-1431,-4.107666016
-2.58,-0.003,-3.597912661,3.58418017,-3.131007965,-1432,-3.80859375
-2.581,-0.003,-3.295797858,3.144740456,-3.076078001,-1433,-3.302001953
-2.582,-0.003,-2.911288108,2.966218072,-2.842625652,-1433,-3.631591797
-2.583,-0.003,-2.719033233,2.801428179,-2.828893161,-1433,-3.747558594
-2.584,-0.003,-2.69156825,2.870090634,-3.034880527,-1433,-3.869628906
-2.585,-0.003,-2.787695688,2.732765724,-3.103542983,-1432,-4.217529297
-2.586,-0.003,-2.870090634,2.93875309,-3.158472947,-1431,-4.034423828
-2.587,-0.003,-2.979950563,3.433122768,-3.378192804,-1434,-3.582763672
-2.588,-0.003,-3.117275474,3.336995331,-3.185937929,-1433,-2.899169922
-2.589,-0.003,-3.144740456,2.966218072,-2.952485581,-1433,-2.508544922
-2.59,-0.003,-3.172205438,2.856358143,-2.828893161,-1433,-2.819824219
-2.591,-0.003,-3.076078001,2.979950563,-2.93875309,-1434,-2.996826172
-2.592,-0.003,-2.883823126,2.911288108,-2.952485581,-1435,-3.173828125
-2.593,-0.003,-2.732765724,2.773963197,-3.062345509,-1434,-3.643798828
-2.594,-0.003,-2.801428179,3.021148036,-3.213402911,-1434,-3.039550781
-2.595,-0.003,-2.93875309,3.172205438,-3.254600385,-1434,-2.423095703
-2.596,-0.003,-3.117275474,2.911288108,-2.952485581,-1433,-1.995849609
-2.597,-0.003,-3.254600385,2.567975831,-2.979950563,-1434,-1.696777344
-2.598,-0.003,-3.405657786,2.609173304,-2.952485581,-1434,-1.733398438
-2.597,-0.003,-3.144740456,2.499313375,-3.076078001,-1435,-1.818847656
-2.599,-0.003,-2.93875309,2.787695688,-3.048613018,-1434,-2.05078125
-2.6,-0.003,-2.732765724,2.595440813,-3.227135402,-1435,-2.130126953
-2.601,-0.003,-2.787695688,2.595440813,-3.213402911,-1435,-2.160644531
-2.602,-0.003,-3.021148036,2.760230706,-2.925020599,-1434,-2.307128906
-2.603,-0.003,-3.295797858,2.787695688,-2.856358143,-1434,-2.172851563
-2.604,-0.003,-3.58418017,2.595440813,-2.979950563,-1433,-1.794433594
-2.605,-0.003,-3.419390277,2.458115902,-3.048613018,-1433,-1.824951172
-2.606,-0.003,-3.158472947,2.526778358,-3.089810492,-1433,-2.233886719
-2.607,-0.003,-2.856358143,2.801428179,-3.213402911,-1433,-2.679443359
-2.608,-0.003,-2.801428179,2.732765724,-3.19967042,-1434,-3.192138672
-2.609,-0.003,-2.883823126,2.567975831,-2.979950563,-1433,-3.649902344
-2.61,-0.003,-3.44685526,2.705300742,-3.021148036,-1433,-3.845214844
-2.611,-0.003,-3.721505081,2.993683054,-3.076078001,-1432,-3.857421875
-2.612,-0.003,-3.982422411,2.760230706,-3.131007965,-1430,-4.010009766
-2.613,-0.003,-4.037352376,2.636638286,-3.048613018,-1432,-3.643798828
-2.614,-0.003,-3.639110135,2.746498215,-3.007415545,-1432,-3.546142578
-2.615,-0.003,-3.131007965,3.076078001,-3.076078001,-1432,-3.430175781
-2.616,-0.003,-2.897555617,2.801428179,-2.993683054,-1433,-3.735351563
-2.617,-0.003,-2.979950563,2.609173304,-3.062345509,-1433,-4.010009766
-2.618,-0.003,-3.32326284,2.93875309,-3.240867893,-1433,-4.351806641
-2.619,-0.003,-3.790167536,3.089810492,-3.213402911,-1432,-4.510498047
-2.62,-0.003,-3.845097501,2.911288108,-3.048613018,-1433,-4.510498047
-2.621,-0.003,-3.694040099,3.048613018,-3.089810492,-1432,-4.016113281
-2.623,-0.003,-3.19967042,3.268332876,-2.966218072,-1432,-3.466796875
-2.624,-0.003,-2.773963197,2.883823126,-2.828893161,-1432,-2.996826172
-2.623,-0.003,-2.595440813,2.361988465,-2.870090634,-1433,-3.009033203
-2.625,-0.003,-2.567975831,2.458115902,-2.93875309,-1432,-3.460693359
-2.626,-0.003,-2.581708322,2.69156825,-3.034880527,-1433,-3.735351563
-2.627,-0.003,-2.581708322,2.897555617,-3.144740456,-1434,-4.187011719
-2.628,-0.003,-2.69156825,2.81516067,-3.474320242,-1434,-3.985595703
-2.629,-0.003,-2.911288108,2.911288108,-3.32326284,-1433,-3.619384766
-2.63,-0.003,-3.076078001,2.897555617,-2.925020599,-1433,-2.978515625
-2.631,-0.003,-3.227135402,2.650370777,-2.883823126,-1433,-2.722167969
-2.632,-0.003,-3.158472947,2.361988465,-2.870090634,-1433,-2.362060547
-2.633,-0.003,-2.966218072,2.499313375,-2.911288108,-1434,-2.484130859
-2.634,-0.003,-2.760230706,2.81516067,-2.952485581,-1434,-2.416992188
-2.635,-0.003,-2.622905795,2.911288108,-3.227135402,-1435,-2.197265625
-2.636,-0.003,-2.828893161,2.595440813,-3.185937929,-1436,-2.062988281
-2.637,-0.003,-3.076078001,2.595440813,-3.034880527,-1435,-2.142333984
-2.638,-0.003,-3.405657786,2.567975831,-3.062345509,-1434,-2.008056641
-2.639,-0.003,-3.433122768,2.622905795,-3.062345509,-1434,-1.763916016
-2.638,-0.003,-3.405657786,2.114803625,-3.062345509,-1434,-1.574707031
-2.64,-0.003,-3.048613018,2.018676188,-2.93875309,-1433,-1.550292969
-2.641,-0.003,-2.856358143,2.252128536,-3.131007965,-1434,-1.611328125
-2.642,-0.003,-2.636638286,2.499313375,-3.158472947,-1434,-2.026367188
-2.643,-0.003,-2.746498215,2.471848393,-2.911288108,-1435,-2.496337891
-2.644,-0.003,-3.062345509,2.210931063,-2.966218072,-1435,-2.545166016
-2.645,-0.003,-3.336995331,2.293326009,-3.062345509,-1433,-2.813720703
-2.646,-0.003,-3.542982697,2.526778358,-3.103542983,-1432,-2.947998047
-2.647,-0.003,-3.309530349,2.636638286,-3.158472947,-1431,-2.917480469
-2.648,-0.003,-3.185937929,2.279593518,-3.158472947,-1433,-2.783203125
-2.649,-0.003,-3.076078001,2.389453447,-3.103542983,-1433,-2.972412109
-2.65,-0.003,-3.089810492,2.540510849,-2.870090634,-1433,-2.972412109
-2.651,-0.003,-3.268332876,2.458115902,-2.979950563,-1433,-3.3203125
-2.652,-0.003,-3.570447679,2.375720956,-3.131007965,-1433,-3.637695313
-2.653,-0.003,-3.694040099,2.444383411,-3.158472947,-1432,-4.150390625
-2.654,-0.003,-3.817632519,2.732765724,-3.034880527,-1432,-4.132080078
-2.655,-0.003,-3.542982697,2.622905795,-3.062345509,-1432,-4.284667969
-2.656,-0.003,-3.268332876,2.471848393,-3.131007965,-1432,-4.058837891
-2.657,-0.003,-3.103542983,2.705300742,-2.93875309,-1432,-3.686523438
-2.658,-0.003,-3.158472947,2.636638286,-3.089810492,-1431,-3.723144531
-2.659,-0.003,-3.364460313,2.43065092,-3.227135402,-1432,-4.00390625
-2.66,-0.003,-3.529250206,2.55424334,-3.158472947,-1432,-4.400634766
-2.661,-0.003,-3.515517715,2.925020599,-2.993683054,-1433,-4.620361328
-2.663,-0.003,-3.44685526,2.993683054,-3.089810492,-1433,-4.626464844
-2.664,-0.003,-3.19967042,2.650370777,-3.007415545,-1433,-4.4921875
-2.665,-0.003,-2.93875309,2.760230706,-2.801428179,-1432,-4.156494141
-2.666,-0.003,-2.760230706,2.636638286,-2.870090634,-1432,-3.601074219
-2.667,-0.003,-2.705300742,2.403185938,-3.131007965,-1431,-3.729248047
-2.668,-0.003,-2.677835759,2.471848393,-3.131007965,-1432,-3.540039063
-2.669,-0.003,-2.636638286,2.760230706,-3.19967042,-1432,-3.430175781
-2.67,-0.003,-2.828893161,3.144740456,-3.309530349,-1434,-3.234863281
-2.671,-0.003,-2.979950563,2.650370777,-3.19967042,-1434,-3.094482422
-2.672,-0.003,-3.144740456,2.677835759,-2.81516067,-1435,-3.167724609
-2.673,-0.003,-3.131007965,2.650370777,-2.856358143,-1433,-3.479003906
-2.674,-0.003,-3.021148036,2.650370777,-2.979950563,-1433,-3.161621094
-2.675,-0.003,-2.828893161,2.499313375,-2.993683054,-1433,-2.838134766
-2.676,-0.003,-2.636638286,2.595440813,-3.048613018,-1434,-2.34375
-2.677,-0.003,-2.760230706,2.883823126,-3.282065367,-1435,-1.702880859
-2.678,-0.003,-2.966218072,2.801428179,-3.240867893,-1434,-1.843261719
-2.679,-0.003,-3.254600385,2.416918429,-2.979950563,-1435,-1.947021484
-2.68,-0.003,-3.405657786,2.43065092,-2.911288108,-1436,-2.496337891
-2.681,-0.003,-3.488052733,2.540510849,-2.979950563,-1434,-2.667236328
-2.682,-0.003,-3.185937929,2.458115902,-3.062345509,-1434,-2.661132813
-2.681,-0.003,-2.93875309,2.101071134,-2.979950563,-1433,-2.331542969
-2.683,-0.003,-2.773963197,2.224663554,-3.172205438,-1434,-1.983642578
-2.684,-0.003,-2.705300742,2.389453447,-3.213402911,-1434,-1.794433594
-2.685,-0.003,-2.925020599,2.677835759,-2.911288108,-1434,-1.837158203
-2.686,-0.003,-3.268332876,2.375720956,-2.911288108,-1435,-1.85546875
-2.687,-0.003,-3.625377644,2.3070585,-3.076078001,-1433,-2.551269531
-2.688,-0.003,-3.501785224,2.567975831,-3.034880527,-1434,-2.905273438
-2.689,-0.003,-3.144740456,2.719033233,-3.103542983,-1433,-3.41796875
-2.69,-0.003,-2.856358143,2.458115902,-3.213402911,-1433,-3.363037109
-2.691,-0.003,-2.773963197,2.416918429,-3.076078001,-1432,-3.411865234
-2.692,-0.003,-2.979950563,2.595440813,-3.007415545,-1433,-2.917480469
-2.694,-0.003,-3.391925295,2.828893161,-3.021148036,-1431,-3.149414063
-2.695,-0.003,-3.858829992,2.581708322,-3.19967042,-1432,-3.344726563
-2.696,-0.003,-4.09228234,2.801428179,-3.158472947,-1432,-3.833007813
-2.697,-0.003,-3.941224938,3.007415545,-2.993683054,-1433,-4.235839844
-2.698,-0.003,-3.515517715,2.705300742,-2.966218072,-1433,-4.534912109
-2.699,-0.003,-3.062345509,2.609173304,-3.034880527,-1432,-4.602050781
-2.7,-0.003,-2.897555617,2.719033233,-2.993683054,-1432,-4.461669922
-2.701,-0.003,-3.062345509,2.93875309,-3.117275474,-1430,-4.742431641
-2.702,-0.003,-3.488052733,2.705300742,-3.282065367,-1431,-4.296875
-2.703,-0.003,-3.776435045,3.021148036,-3.19967042,-1431,-4.260253906
-2.705,-0.003,-3.762702554,3.488052733,-2.993683054,-1432,-4.229736328
-2.706,-0.003,-3.542982697,3.144740456,-3.048613018,-1433,-3.90625
-2.707,-0.003,-3.172205438,3.007415545,-2.966218072,-1434,-3.656005859
-2.708,-0.003,-2.801428179,2.925020599,-2.760230706,-1433,-3.851318359
-2.709,-0.003,-2.622905795,2.856358143,-2.870090634,-1433,-4.107666016
-2.71,-0.003,-2.622905795,2.567975831,-3.117275474,-1433,-4.241943359
-2.711,-0.003,-2.609173304,2.93875309,-3.076078001,-1431,-4.132080078
-2.712,-0.003,-2.719033233,3.32326284,-3.282065367,-1432,-4.016113281
-2.713,-0.003,-2.828893161,3.32326284,-3.474320242,-1432,-3.240966797
-2.714,-0.003,-3.048613018,2.952485581,-3.172205438,-1434,-2.648925781
-2.715,-0.003,-3.158472947,2.856358143,-2.842625652,-1433,-2.9296875
-2.716,-0.003,-3.19967042,2.842625652,-2.856358143,-1434,-3.344726563
-2.717,-0.003,-3.213402911,2.760230706,-2.870090634,-1435,-3.491210938
-2.718,-0.003,-2.842625652,2.677835759,-2.897555617,-1434,-3.552246094
-2.719,-0.003,-2.677835759,2.870090634,-3.062345509,-1433,-3.198242188
-2.72,-0.003,-2.677835759,3.158472947,-3.309530349,-1434,-2.63671875
-2.721,-0.003,-2.870090634,2.828893161,-3.227135402,-1434,-2.062988281
-2.722,-0.003,-3.144740456,2.636638286,-3.034880527,-1434,-1.556396484
-2.723,-0.003,-3.419390277,2.526778358,-2.897555617,-1434,-1.672363281
-2.724,-0.003,-3.529250206,2.595440813,-2.979950563,-1434,-1.959228516
-2.723,-0.003,-3.172205438,2.581708322,-2.993683054,-1435,-2.160644531
-2.725,-0.003,-2.93875309,2.416918429,-2.993683054,-1434,-2.514648438
-2.726,-0.003,-2.636638286,2.416918429,-3.295797858,-1435,-2.508544922
-2.727,-0.003,-2.746498215,2.567975831,-3.185937929,-1434,-2.459716797
-2.728,-0.003,-2.979950563,2.760230706,-2.856358143,-1434,-2.319335938
-2.729,-0.003,-3.529250206,2.540510849,-2.925020599,-1433,-2.020263672
-2.73,-0.003,-3.625377644,2.403185938,-3.007415545,-1432,-2.130126953
-2.731,-0.003,-3.570447679,2.471848393,-3.048613018,-1433,-2.471923828
-2.732,-0.003,-3.185937929,2.677835759,-3.158472947,-1433,-3.094482422
-2.733,-0.003,-2.81516067,2.650370777,-3.19967042,-1434,-3.399658203
-2.734,-0.003,-2.69156825,2.375720956,-3.19967042,-1433,-3.527832031
-2.733,-0.003,-2.925020599,2.361988465,-2.979950563,-1433,-3.900146484
-2.735,-0.003,-3.405657786,2.69156825,-3.021148036,-1431,-4.083251953
-2.737,-0.003,-3.954957429,2.732765724,-3.19967042,-1431,-4.034423828
-2.738,-0.003,-4.229607251,2.567975831,-3.034880527,-1431,-3.869628906
-2.739,-0.003,-4.037352376,2.581708322,-2.966218072,-1432,-3.735351563
-2.74,-0.003,-3.529250206,2.842625652,-3.034880527,-1432,-3.662109375
-2.741,-0.003,-2.952485581,2.664103268,-3.007415545,-1433,-3.680419922
-2.742,-0.003,-2.719033233,2.471848393,-3.021148036,-1433,-4.00390625
-2.743,-0.003,-2.979950563,2.622905795,-3.185937929,-1432,-4.290771484
-2.744,-0.003,-3.391925295,3.021148036,-3.268332876,-1432,-4.644775391
-2.745,-0.003,-3.886294974,2.925020599,-3.144740456,-1431,-4.791259766
-2.746,-0.003,-3.858829992,2.897555617,-3.007415545,-1432,-4.730224609
-2.747,-0.003,-3.625377644,3.131007965,-3.034880527,-1432,-3.753662109
-2.748,-0.003,-3.103542983,2.979950563,-2.911288108,-1433,-3.283691406
-2.749,-0.003,-2.650370777,2.485580884,-2.828893161,-1433,-3.302001953
-2.75,-0.003,-2.540510849,2.485580884,-2.856358143,-1433,-3.582763672
-2.751,-0.003,-2.622905795,2.636638286,-3.076078001,-1433,-4.211425781
-2.752,-0.003,-2.69156825,2.883823126,-3.131007965,-1433,-4.626464844
-2.753,-0.003,-2.719033233,2.828893161,-3.254600385,-1433,-4.516601563
-2.754,-0.003,-2.870090634,3.076078001,-3.405657786,-1432,-4.028320313
-2.756,-0.003,-2.993683054,3.32326284,-3.254600385,-1433,-3.350830078
-2.757,-0.003,-3.144740456,2.760230706,-2.883823126,-1433,-3.161621094
-2.756,-0.003,-3.19967042,2.444383411,-2.897555617,-1432,-2.9296875
-2.758,-0.003,-3.172205438,2.636638286,-2.925020599,-1434,-2.703857422
-2.759,-0.003,-2.993683054,2.925020599,-2.897555617,-1433,-3.033447266
-2.76,-0.003,-2.856358143,2.746498215,-2.966218072,-1434,-2.874755859
-2.761,-0.003,-2.870090634,2.677835759,-3.240867893,-1435,-2.459716797
-2.762,-0.003,-2.966218072,2.677835759,-3.185937929,-1435,-2.386474609
-2.763,-0.003,-3.158472947,2.773963197,-2.966218072,-1434,-2.331542969
-2.764,-0.003,-3.460587751,2.416918429,-2.966218072,-1434,-2.136230469
-2.765,-0.003,-3.364460313,2.210931063,-3.076078001,-1434,-1.794433594
-2.766,-0.003,-3.19967042,2.334523483,-3.034880527,-1433,-1.733398438
-2.767,-0.003,-2.979950563,2.526778358,-3.048613018,-1434,-2.1484375
-2.768,-0.003,-2.828893161,2.760230706,-3.227135402,-1434,-2.24609375
-2.769,-0.003,-2.842625652,2.513045867,-3.144740456,-1436,-2.600097656
-2.77,-0.003,-2.952485581,2.622905795,-2.870090634,-1434,-2.899169922
-2.771,-0.003,-3.378192804,2.677835759,-2.979950563,-1434,-2.850341797
-2.772,-0.003,-3.405657786,2.856358143,-2.993683054,-1432,-2.874755859
-2.773,-0.003,-3.378192804,2.513045867,-2.993683054,-1432,-2.978515625
-2.774,-0.003,-3.103542983,2.69156825,-3.172205438,-1432,-2.917480469
-2.775,-0.003,-2.828893161,2.979950563,-3.19967042,-1433,-2.667236328
-2.776,-0.003,-2.828893161,2.705300742,-3.19967042,-1433,-3.063964844
-2.777,-0.003,-3.062345509,2.471848393,-2.979950563,-1434,-3.161621094
-2.778,-0.003,-3.460587751,2.526778358,-3.034880527,-1433,-3.436279297
-2.779,-0.003,-3.858829992,2.732765724,-3.076078001,-1433,-3.979492188
-2.78,-0.003,-4.009887394,2.581708322,-3.076078001,-1431,-4.486083984
-2.781,-0.003,-3.803900027,2.416918429,-3.007415545,-1432,-4.235839844
-2.782,-0.003,-3.350727822,2.664103268,-3.076078001,-1432,-3.869628906
-2.783,-0.003,-3.007415545,2.911288108,-3.062345509,-1431,-3.588867188
-2.784,-0.003,-2.911288108,2.719033233,-2.993683054,-1432,-3.558349609
-2.785,-0.003,-3.254600385,2.595440813,-3.076078001,-1431,-3.857421875
-2.786,-0.003,-3.735237572,2.773963197,-3.240867893,-1432,-4.553222656
-2.787,-0.003,-3.954957429,3.172205438,-3.103542983,-1433,-4.919433594
-2.788,-0.003,-3.762702554,2.81516067,-3.076078001,-1433,-4.760742188
-2.789,-0.003,-3.44685526,2.993683054,-3.076078001,-1433,-4.559326172
-2.79,-0.003,-2.952485581,3.185937929,-2.952485581,-1432,-4.370117188
-2.792,-0.003,-2.69156825,2.911288108,-2.856358143,-1432,-3.802490234
-2.791,-0.003,-2.705300742,2.499313375,-3.048613018,-1431,-3.692626953
-2.793,-0.003,-2.828893161,2.622905795,-3.048613018,-1432,-3.686523438
-2.794,-0.003,-2.911288108,3.007415545,-3.103542983,-1432,-3.594970703
-2.795,-0.003,-2.993683054,2.952485581,-3.213402911,-1434,-3.356933594
-2.797,-0.003,-2.979950563,2.979950563,-3.268332876,-1434,-3.515625
-2.798,-0.003,-2.870090634,3.062345509,-3.103542983,-1434,-3.448486328
-2.799,-0.003,-2.897555617,2.925020599,-2.897555617,-1433,-3.369140625
-2.8,-0.003,-2.925020599,2.485580884,-2.993683054,-1433,-3.411865234
-2.799,-0.003,-3.048613018,2.293326009,-2.952485581,-1433,-2.990722656
-2.801,-0.003,-3.034880527,2.499313375,-3.021148036,-1433,-2.709960938
-2.802,-0.003,-3.034880527,2.81516067,-2.993683054,-1433,-2.24609375
-2.803,-0.003,-3.089810492,2.760230706,-3.172205438,-1434,-2.111816406
-2.804,-0.003,-3.076078001,2.513045867,-3.144740456,-1434,-2.325439453
-2.805,-0.003,-3.144740456,2.55424334,-2.911288108,-1437,-2.374267578
-2.806,-0.003,-3.295797858,2.664103268,-3.034880527,-1434,-2.606201172
-2.807,-0.003,-3.254600385,2.416918429,-3.048613018,-1434,-2.740478516
-2.808,-0.003,-3.103542983,2.210931063,-2.979950563,-1433,-2.520751953
-2.807,-0.003,-3.007415545,2.059873661,-3.048613018,-1433,-2.111816406
-2.809,-0.003,-2.966218072,2.279593518,-3.282065367,-1434,-1.727294922
-2.81,-0.003,-2.993683054,2.609173304,-3.076078001,-1434,-1.696777344
-2.811,-0.003,-3.131007965,2.320790991,-2.897555617,-1434,-1.831054688
-2.812,-0.003,-3.282065367,2.16973359,-3.034880527,-1435,-2.026367188
-2.813,-0.003,-3.295797858,2.197198572,-2.979950563,-1434,-2.63671875
-2.814,-0.003,-3.185937929,2.499313375,-2.993683054,-1433,-3.076171875
-2.815,-0.003,-3.007415545,2.3070585,-3.172205438,-1433,-3.112792969
-2.816,-0.003,-2.93875309,2.197198572,-3.19967042,-1433,-2.984619141
-2.817,-0.003,-3.007415545,2.197198572,-3.089810492,-1433,-2.697753906
-2.818,-0.003,-3.185937929,2.499313375,-2.993683054,-1432,-2.752685547
-2.819,-0.003,-3.570447679,2.664103268,-3.076078001,-1433,-2.972412109
-2.82,-0.003,-3.900027465,2.43065092,-3.240867893,-1432,-3.686523438
-2.821,-0.003,-4.106014831,2.636638286,-3.034880527,-1433,-4.162597656
-2.822,-0.003,-3.954957429,2.650370777,-2.897555617,-1433,-4.309082031
-2.823,-0.003,-3.515517715,2.416918429,-2.979950563,-1433,-4.382324219
-2.824,-0.003,-3.076078001,2.348255974,-3.062345509,-1431,-4.400634766
-2.825,-0.003,-2.870090634,2.513045867,-2.993683054,-1431,-4.229736328
-2.826,-0.003,-3.048613018,2.787695688,-3.185937929,-1431,-4.156494141
-2.827,-0.003,-3.419390277,2.471848393,-3.282065367,-1432,-4.211425781
-2.828,-0.003,-3.803900027,2.773963197,-3.089810492,-1431,-3.967285156
-2.83,-0.003,-3.762702554,3.089810492,-3.076078001,-1433,-4.058837891
-2.831,-0.003,-3.529250206,2.856358143,-3.089810492,-1433,-3.839111328
-2.832,-0.003,-3.048613018,2.581708322,-2.883823126,-1433,-4.010009766
-2.833,-0.003,-2.69156825,2.595440813,-2.760230706,-1434,-4.125976563
-2.834,-0.003,-2.677835759,2.705300742,-2.925020599,-1432,-4.321289063
-2.835,-0.003,-2.636638286,2.458115902,-3.103542983,-1432,-4.260253906
-2.836,-0.003,-2.787695688,2.760230706,-3.185937929,-1432,-3.717041016
-2.837,-0.003,-2.787695688,3.103542983,-3.254600385,-1433,-3.216552734
-2.838,-0.003,-3.021148036,3.007415545,-3.364460313,-1433,-3.02734375
-2.839,-0.003,-3.117275474,2.595440813,-3.076078001,-1434,-2.990722656
-2.84,-0.003,-3.19967042,2.567975831,-2.81516067,-1434,-3.283691406
-2.841,-0.003,-3.144740456,2.664103268,-2.842625652,-1434,-3.704833984
-2.842,-0.003,-3.034880527,2.526778358,-2.925020599,-1434,-3.643798828
-2.843,-0.003,-2.801428179,2.444383411,-2.993683054,-1433,-3.332519531
-2.844,-0.003,-2.746498215,2.595440813,-3.034880527,-1434,-2.593994141
-2.845,-0.003,-2.856358143,2.93875309,-3.378192804,-1434,-1.983642578
-2.846,-0.003,-3.076078001,2.705300742,-3.158472947,-1434,-1.586914063
-2.847,-0.003,-3.282065367,2.458115902,-2.925020599,-1436,-1.477050781
-2.848,-0.003,-3.501785224,2.471848393,-2.911288108,-1434,-1.666259766
-2.849,-0.003,-3.336995331,2.636638286,-3.034880527,-1435,-2.105712891
-2.85,-0.003,-3.062345509,2.540510849,-2.979950563,-1435,-2.142333984
-2.851,-0.003,-2.773963197,2.279593518,-3.048613018,-1435,-2.355957031
-2.852,-0.003,-2.567975831,2.471848393,-3.32326284,-1434,-1.85546875
-2.853,-0.003,-2.705300742,2.622905795,-3.117275474,-1433,-1.800537109
-2.854,-0.003,-3.103542983,2.581708322,-2.870090634,-1434,-1.434326172
-2.855,-0.003,-3.501785224,2.361988465,-2.979950563,-1433,-1.788330078
-2.856,-0.003,-3.694040099,2.458115902,-3.062345509,-1433,-2.325439453
-2.857,-0.003,-3.501785224,2.664103268,-3.048613018,-1434,-2.856445313
-2.858,-0.003,-3.144740456,2.650370777,-3.048613018,-1434,-3.460693359
-2.859,-0.003,-2.856358143,2.3070585,-3.172205438,-1433,-3.662109375
-2.858,-0.003,-2.801428179,2.279593518,-3.089810492,-1432,-3.851318359
-2.86,-0.003,-3.144740456,2.471848393,-2.979950563,-1431,-3.918457031
-2.861,-0.003,-3.570447679,2.595440813,-3.131007965,-1431,-3.735351563
-2.862,-0.003,-4.078549849,2.403185938,-3.240867893,-1431,-3.875732422
-2.863,-0.003,-4.421862126,2.458115902,-3.034880527,-1432,-3.820800781
-2.865,-0.003,-4.174677286,2.664103268,-2.897555617,-1432,-3.80859375
-2.866,-0.003,-3.790167536,2.622905795,-2.979950563,-1433,-3.753662109
-2.867,-0.003,-3.117275474,2.389453447,-3.007415545,-1433,-4.180908203
-2.868,-0.003,-2.93875309,2.458115902,-2.993683054,-1432,-4.614257813
-2.869,-0.003,-3.062345509,2.787695688,-3.240867893,-1432,-4.821777344
-2.87,-0.003,-3.501785224,2.664103268,-3.309530349,-1431,-4.711914063
-2.871,-0.003,-3.790167536,2.719033233,-3.076078001,-1431,-4.516601563
-2.872,-0.003,-3.83136501,2.925020599,-3.089810492,-1432,-4.309082031
-2.873,-0.003,-3.515517715,3.089810492,-3.021148036,-1432,-3.680419922
-2.874,-0.003,-3.131007965,2.471848393,-2.979950563,-1433,-3.765869141
-2.875,-0.003,-2.719033233,2.458115902,-2.787695688,-1433,-3.997802734
-2.876,-0.003,-2.622905795,2.540510849,-2.93875309,-1433,-4.406738281
-2.877,-0.003,-2.664103268,2.677835759,-3.062345509,-1433,-4.809570313
-2.878,-0.003,-2.719033233,2.622905795,-3.158472947,-1432,-4.803466797
-2.879,-0.003,-2.911288108,2.81516067,-3.309530349,-1432,-4.473876953
-2.88,-0.003,-3.007415545,3.089810492,-3.295797858,-1432,-3.717041016
-2.881,-0.003,-3.131007965,2.609173304,-3.048613018,-1433,-3.240966797
