X-POSF,Y-POSF,X-TCMD,Y-TCMD,Z-TCMD,SPEED,S-TCMD
-7.452,-20.577,-0.851414447,6.687723153,10.07964845,-1434,0.103759766
-7.608,-20.618,-0.782751991,7.374347707,9.818731118,-1433,-0.402832031
-7.764,-20.658,-0.851414447,7.786322439,9.379291403,-1435,-0.384521484
-7.919,-20.697,-0.906344411,8.239494644,8.857456743,-1434,-0.463867188
-8.072,-20.735,-1.084866795,7.690195001,8.555341939,-1434,-0.250244141
-8.226,-20.772,-1.15352925,7.786322439,8.212029662,-1433,-0.183105469
-8.378,-20.808,-1.290854161,7.607800055,8.006042296,-1433,0.128173828
-8.53,-20.843,-1.414446581,7.388080198,7.250755287,-1433,0.68359375
-8.681,-20.877,-1.469376545,7.786322439,7.044767921,-1433,0.549316406
-8.832,-20.91,-1.675363911,9.640208734,6.742653117,-1434,0.415039063
-8.982,-20.942,-1.565503982,11.3842351,6.124691019,-1435,0.311279297
-9.132,-20.973,-1.592968965,13.03213403,5.75391376,-1434,0.054931641
-9.28,-21.003,-1.551771491,14.18566328,5.424333974,-1434,-0.109863281
-9.428,-21.033,-1.538039,14.50151057,4.888766822,-1433,-0.415039063
-9.574,-21.06,-1.565503982,15.10574018,4.490524581,-1433,-0.256347656
-9.719,-21.088,-1.716561384,14.9272178,4.229607251,-1433,0.109863281
-9.861,-21.115,-1.565503982,14.47404559,3.790167536,-1433,0.439453125
-10.003,-21.141,-1.565503982,17.13814886,3.694040099,-1432,0.09765625
-10.144,-21.167,-1.510574018,18.70365284,3.488052733,-1433,-0.213623047
-10.284,-21.192,-1.538039,20.68113156,3.103542983,-1433,-0.500488281
-10.422,-21.216,-1.524306509,22.19170558,2.787695688,-1434,-0.927734375
-10.559,-21.239,-1.318319143,23.070585,2.636638286,-1433,-1.098632813
-10.693,-21.262,-1.222191706,23.48255974,2.636638286,-1432,-0.933837891
-10.826,-21.285,-1.126064268,23.90826696,2.348255974,-1432,-0.799560547
-10.957,-21.306,-1.167261741,24.59489151,1.963746224,-1432,-0.421142578
-11.085,-21.328,-1.180994232,25.8445482,2.073606152,-1433,-0.042724609
-11.211,-21.348,-1.222191706,26.62730019,1.881351277,-1433,0.030517578
-11.336,-21.368,-1.194726723,27.73963197,1.441911563,-1434,-0.225830078
-11.457,-21.388,-1.098599286,27.90442186,1.689096402,-1434,-0.311279297
-11.577,-21.407,-1.112331777,28.20653667,1.373249107,-1433,-0.524902344
-11.693,-21.425,-1.112331777,27.78082944,1.290854161,-1433,-0.762939453
-11.807,-21.443,-1.194726723,27.72589948,0.810216973,-1433,-0.750732422
-11.918,-21.46,-1.235924197,27.20406482,0.714089536,-1433,-0.646972656
-12.028,-21.477,-1.249656688,28.89316122,0.288382313,-1432,-0.390625
-12.135,-21.493,-1.222191706,30.11535293,0.027464982,-1433,-0.030517578
-12.24,-21.509,-1.235924197,31.15902225,-0.329579786,-1433,-0.140380859
-12.342,-21.524,-1.139796759,31.43367207,-0.535567152,-1433,-0.408935547
-12.44,-21.539,-1.15352925,30.96676737,-0.837681956,-1433,-0.848388672
-12.536,-21.554,-1.084866795,30.7745125,-0.947541884,-1434,-1.013183594
-12.629,-21.567,-1.112331777,29.90936556,-1.620433947,-1433,-1.116943359
-12.72,-21.58,-1.126064268,29.56605328,-1.538039,-1433,-0.708007813
-12.808,-21.594,-1.208459215,29.30513595,-1.92254875,-1432,-0.616455078
-12.892,-21.607,-1.414446581,29.18154353,-1.826421313,-1432,-0.244140625
-12.976,-21.619,-1.304586652,29.29140346,-1.991211206,-1433,0.048828125
-13.057,-21.631,-1.304586652,28.31639659,-2.265861027,-1434,0.317382813
-13.135,-21.643,-1.208459215,27.54737709,-2.087338643,-1434,0.573730469
-13.211,-21.655,-1.167261741,25.9956056,-2.279593518,-1434,0.421142578
-13.285,-21.667,-1.222191706,25.13045867,-1.895083768,-1434,0.042724609
-13.355,-21.678,-1.304586652,23.42762977,-2.128536116,-1434,0.018310547
-13.424,-21.688,-1.373249107,22.60368031,-2.444383411,-1433,-0.042724609
-13.491,-21.699,-1.428179072,21.17550124,-2.183466081,-1433,0.250244141
-13.556,-21.709,-1.469376545,20.4614117,-2.485580884,-1433,0.512695313
-13.62,-21.719,-1.40071409,19.74732216,-2.485580884,-1433,0.842285156
-13.681,-21.729,-1.40071409,18.82724526,-2.348255974,-1433,0.457763672
-13.741,-21.738,-1.359516616,17.96209832,-2.705300742,-1435,0.091552734
-13.8,-21.747,-1.40071409,17.17934633,-2.595440813,-1434,-0.366210938
-13.856,-21.756,-1.290854161,16.28673441,-2.966218072,-1434,-0.378417969
-13.912,-21.765,-1.290854161,16.01208459,-3.034880527,-1433,-0.665283203
-13.966,-21.773,-1.249656688,15.24306509,-3.062345509,-1432,-0.592041016
-14.019,-21.781,-1.222191706,14.55644054,-3.405657786,-1432,-0.262451172
-14.071,-21.789,-1.222191706,14.57017303,-3.433122768,-1432,-0.128173828
-14.122,-21.797,-1.180994232,14.10326833,-3.419390277,-1432,-0.085449219
-14.171,-21.804,-1.194726723,13.82861851,-3.639110135,-1433,0.018310547
-14.22,-21.811,-1.222191706,14.0071409,-3.790167536,-1433,-0.305175781
-14.268,-21.818,-1.208459215,13.5402362,-3.70777259,-1434,-0.634765625
-14.315,-21.825,-1.27712167,13.63636364,-4.037352376,-1433,-0.732421875
-14.361,-21.832,-1.263389179,13.60889865,-3.776435045,-1433,-0.933837891
-14.406,-21.838,-1.263389179,13.25185389,-4.09228234,-1432,-0.836181641
-14.45,-21.844,-1.235924197,13.62263115,-4.270804724,-1433,-0.323486328
-14.492,-21.851,-1.235924197,13.29305136,-4.037352376,-1432,-0.012207031
-14.534,-21.857,-1.332051634,13.08706399,-4.037352376,-1432,-0.006103516
-14.575,-21.862,-1.359516616,13.5402362,-4.257072233,-1433,-0.164794922
-14.616,-21.868,-1.414446581,13.27931887,-4.312002197,-1433,-0.512695313
-14.655,-21.873,-1.469376545,13.75995606,-4.202142269,-1434,-0.994873047
-14.694,-21.879,-1.40071409,13.59516616,-4.312002197,-1434,-1.251220703
-14.732,-21.884,-1.318319143,13.70502609,-4.380664653,-1433,-1.110839844
-14.769,-21.889,-1.290854161,13.88354848,-4.408129635,-1433,-0.787353516
-14.806,-21.894,-1.208459215,13.48530623,-4.435594617,-1431,-0.701904297
-14.841,-21.899,-1.249656688,13.30678385,-4.641581983,-1432,-0.384521484
-14.875,-21.903,-1.235924197,13.05959901,-4.73770942,-1433,-0.207519531
-14.909,-21.908,-1.222191706,12.67508926,-4.463059599,-1434,-0.207519531
-14.942,-21.912,-1.235924197,13.43037627,-4.902499313,-1433,-0.268554688
-14.974,-21.916,-1.263389179,12.86734414,-5.012359242,-1434,-0.384521484
-15.005,-21.92,-1.208459215,12.96347157,-5.094754188,-1434,-0.354003906
-15.036,-21.924,-1.222191706,12.97720406,-5.067289206,-1433,-0.469970703
-15.066,-21.928,-1.15352925,12.52403186,-5.067289206,-1433,-0.238037109
-15.095,-21.932,-1.112331777,12.52403186,-5.163416644,-1434,0.158691406
-15.122,-21.935,-1.071134304,11.72754738,-5.108486679,-1433,0.543212891
-15.149,-21.939,-1.126064268,11.89233727,-5.218346608,-1433,0.720214844
-15.176,-21.942,-1.126064268,11.56275748,-5.506728921,-1433,0.494384766
-15.202,-21.946,-1.194726723,11.60395496,-5.355671519,-1435,0.067138672
-15.227,-21.949,-1.235924197,11.24691019,-5.314474046,-1435,-0.134277344
-15.252,-21.952,-1.27712167,11.45289756,-5.63032134,-1434,-0.299072266
-15.277,-21.955,-1.27712167,11.31557264,-5.355671519,-1433,-0.067138672
-15.3,-21.958,-1.290854161,10.82120297,-5.479263938,-1432,-0.042724609
-15.324,-21.961,-1.27712167,10.65641307,-5.520461412,-1432,0.09765625
-15.346,-21.964,-1.304586652,10.07964845,-5.396868992,-1433,0.366210938
-15.368,-21.967,-1.318319143,10.1483109,-5.465531447,-1433,0.170898438
-15.389,-21.97,-1.304586652,10.03845098,-5.520461412,-1434,0.231933594
-15.41,-21.972,-1.332051634,9.942323537,-5.383136501,-1433,0.006103516
-15.43,-21.975,-1.318319143,9.599011261,-5.616588849,-1434,-0.347900391
-15.45,-21.977,-1.359516616,9.489151332,-5.726448778,-1433,-0.48828125
-15.469,-21.98,-1.318319143,9.475418841,-5.410601483,-1433,-0.720214844
-15.488,-21.982,-1.345784125,9.502883823,-5.520461412,-1433,-0.579833984
-15.507,-21.984,-1.332051634,9.626476243,-5.822576215,-1432,-0.085449219
-15.525,-21.987,-1.359516616,9.145839055,-5.383136501,-1432,-0.079345703
-15.543,-21.989,-1.304586652,9.393023895,-5.75391376,-1432,-0.073242188
-15.56,-21.991,-1.373249107,8.981049162,-5.589123867,-1433,-0.433349609
-15.577,-21.993,-1.290854161,9.132106564,-5.671518814,-1434,-0.799560547
-15.594,-21.995,-1.304586652,8.720131832,-5.616588849,-1434,-1.104736328
-15.61,-21.997,-1.263389179,8.720131832,-5.822576215,-1433,-0.970458984
-15.626,-21.999,-1.27712167,8.816259269,-5.685251305,-1432,-0.897216797
-15.641,-22.001,-1.27712167,8.926119198,-5.767646251,-1432,-0.598144531
-15.657,-22.002,-1.222191706,9.118374073,-5.767646251,-1432,-0.347900391
-15.67,-22.004,-1.235924197,8.994781653,-5.987366108,-1432,-0.286865234
-15.686,-22.006,-1.180994232,8.706399341,-5.685251305,-1433,-0.1953125
-15.699,-22.007,-1.222191706,8.431749519,-6.193353474,-1434,-0.305175781
-15.713,-22.009,-1.208459215,8.706399341,-5.946168635,-1434,-0.390625
-15.726,-22.01,-1.249656688,8.239494644,-6.110958528,-1433,-0.659179688
-15.739,-22.012,-1.222191706,8.44548201,-6.01483109,-1433,-0.897216797
-15.752,-22.013,-1.235924197,8.582806921,-5.891238671,-1433,-0.872802734
-15.765,-22.015,-1.249656688,8.349354573,-6.234550948,-1432,-0.604248047
-15.777,-22.016,-1.249656688,8.239494644,-5.973633617,-1433,-0.256347656
-15.789,-22.017,-1.332051634,8.363087064,-5.891238671,-1433,-0.170898438
-15.801,-22.019,-1.27712167,8.253227135,-6.097226037,-1433,0.09765625
-15.812,-22.02,-1.263389179,8.349354573,-6.069761055,-1434,-0.103759766
-15.823,-22.021,-1.263389179,8.253227135,-5.822576215,-1434,-0.622558594
-15.834,-22.022,-1.235924197,8.294424609,-6.289480912,-1435,-0.518798828
-15.845,-22.024,-1.263389179,7.882449876,-5.918703653,-1434,-0.531005859
-15.855,-22.025,-1.235924197,7.909914859,-5.863773689,-1433,-0.433349609
-15.865,-22.026,-1.263389179,7.964844823,-6.042296073,-1433,0.054931641
-15.875,-22.027,-1.290854161,7.443010162,-5.946168635,-1433,0.299072266
-15.884,-22.028,-1.27712167,7.758857457,-6.207085965,-1433,0.659179688
-15.894,-22.029,-1.290854161,7.497940126,-5.75391376,-1434,0.87890625
-15.903,-22.03,-1.249656688,7.429277671,-6.344410876,-1434,0.537109375
-15.912,-22.031,-1.235924197,7.786322439,-5.918703653,-1435,0.396728516
-15.92,-22.032,-1.235924197,7.484207635,-6.220818456,-1434,0.030517578
-15.929,-22.033,-1.235924197,7.360615216,-5.87750618,-1433,-0.305175781
-15.937,-22.034,-1.263389179,7.168360341,-6.248283439,-1433,-0.219726563
-15.945,-22.033,-1.290854161,7.140895358,-6.371875858,-1433,0.140380859
-15.953,-22.035,-1.318319143,7.044767921,-6.303213403,-1433,0.360107422
-15.96,-22.036,-1.332051634,7.017302939,-6.193353474,-1433,0.469970703
-15.968,-22.037,-1.332051634,7.044767921,-5.891238671,-1433,0.134277344
-15.975,-22.038,-1.304586652,7.044767921,-6.303213403,-1433,-0.317382813
-15.983,-22.037,-1.304586652,7.072232903,-6.39934084,-1434,-0.695800781
-15.99,-22.039,-1.27712167,6.948640483,-6.220818456,-1433,-0.964355469
-15.996,-22.04,-1.263389179,6.948640483,-6.165888492,-1433,-0.952148438
-16.003,-22.039,-1.249656688,7.209557814,-6.179620983,-1432,-0.750732422
-16.01,-22.041,-1.290854161,7.346882725,-6.26201593,-1432,-0.469970703
-16.016,-22.042,-1.27712167,6.852513046,-6.248283439,-1432,-0.274658203
-16.023,-22.041,-1.318319143,7.140895358,-6.220818456,-1433,-0.231933594
-16.029,-22.043,-1.304586652,6.989837957,-6.344410876,-1434,-0.305175781
-16.035,-22.044,-1.27712167,6.742653117,-6.152156001,-1433,-0.372314453
-16.041,-22.043,-1.249656688,7.044767921,-6.13842351,-1434,-0.634765625
-16.046,-22.045,-1.208459215,6.632793189,-6.207085965,-1433,-0.830078125
-16.052,-22.044,-1.263389179,6.921175501,-6.481735787,-1433,-0.714111328
-16.057,-22.046,-1.27712167,6.879978028,-6.26201593,-1433,-0.494384766
-16.063,-22.045,-1.304586652,6.715188135,-6.275748421,-1432,-0.372314453
-16.068,-22.047,-1.290854161,7.140895358,-6.289480912,-1432,-0.103759766
-16.073,-22.046,-1.263389179,6.852513046,-6.344410876,-1433,0.103759766
-16.078,-22.048,-1.27712167,6.825048064,-6.056028564,-1433,-0.238037109
-16.083,-22.047,-1.318319143,6.976105466,-6.234550948,-1433,-0.701904297
-16.088,-22.049,-1.27712167,7.072232903,-6.193353474,-1434,-0.964355469
-16.093,-22.048,-1.318319143,6.893710519,-6.385608349,-1433,-1.153564453
-16.097,-22.05,-1.304586652,6.701455644,-6.165888492,-1433,-1.177978516
-16.101,-22.049,-1.304586652,6.825048064,-6.275748421,-1432,-0.933837891
-16.106,-22.051,-1.318319143,6.825048064,-6.13842351,-1432,-0.360107422
-16.11,-22.05,-1.359516616,6.866245537,-6.468003296,-1433,-0.042724609
-16.114,-22.05,-1.27712167,6.852513046,-6.344410876,-1433,0.061035156
-16.118,-22.052,-1.304586652,6.591595715,-6.097226037,-1433,0.122070313
-16.122,-22.051,-1.290854161,6.577863224,-6.124691019,-1434,0.006103516
-16.126,-22.053,-1.263389179,6.344410876,-6.124691019,-1435,-0.018310547
-16.129,-22.052,-1.222191706,6.330678385,-6.468003296,-1434,0.012207031
-16.133,-22.052,-1.27712167,6.330678385,-6.39934084,-1434,0.018310547
-16.136,-22.052,-1.263389179,6.316945894,-6.495468278,-1434,0.164794922
-16.139,-22.054,-1.208459215,6.344410876,-6.207085965,-1433,0.677490234
-16.143,-22.053,-1.222191706,6.289480912,-6.26201593,-1433,0.787353516
-16.146,-22.053,-1.180994232,6.056028564,-6.371875858,-1433,0.78125
-16.149,-22.055,-1.167261741,5.973633617,-6.179620983,-1434,0.390625
-16.152,-22.054,-1.208459215,6.165888492,-6.275748421,-1434,-0.085449219
-16.155,-22.054,-1.263389179,6.275748421,-6.316945894,-1435,-0.421142578
-16.158,-22.056,-1.249656688,6.028563581,-6.001098599,-1434,-0.506591797
-16.161,-22.055,-1.27712167,5.918703653,-6.124691019,-1433,-0.317382813
-16.163,-22.055,-1.27712167,6.097226037,-6.248283439,-1432,-0.329589844
-16.166,-22.055,-1.290854161,6.179620983,-6.344410876,-1432,0.128173828
-16.169,-22.057,-1.318319143,5.904971162,-6.152156001,-1432,-0.085449219
-16.171,-22.056,-1.332051634,6.069761055,-6.303213403,-1433,-0.006103516
-16.174,-22.056,-1.332051634,6.275748421,-6.344410876,-1434,-0.115966797
-16.177,-22.056,-1.290854161,5.946168635,-6.39934084,-1433,-0.29296875
-16.179,-22.058,-1.345784125,6.097226037,-6.097226037,-1434,-0.622558594
-16.182,-22.057,-1.373249107,6.289480912,-6.275748421,-1434,-0.738525391
-16.184,-22.057,-1.345784125,5.808843724,-6.289480912,-1432,-0.823974609
-16.186,-22.057,-1.359516616,6.289480912,-6.358143367,-1433,-0.421142578
-16.188,-22.057,-1.318319143,5.726448778,-6.413073332,-1432,-0.286865234
-16.191,-22.057,-1.332051634,6.056028564,-6.481735787,-1432,0.030517578
-16.193,-22.059,-1.332051634,6.083493546,-6.234550948,-1433,0.018310547
-16.195,-22.058,-1.318319143,5.863773689,-6.426805823,-1433,-0.384521484
-16.197,-22.058,-1.345784125,6.165888492,-6.316945894,-1434,-0.701904297
-16.199,-22.058,-1.304586652,5.644053831,-6.344410876,-1434,-1.019287109
-16.201,-22.058,-1.27712167,6.248283439,-6.344410876,-1433,-1.019287109
-16.203,-22.058,-1.290854161,5.657786322,-6.289480912,-1432,-1.049804688
-16.205,-22.06,-1.194726723,6.152156001,-6.069761055,-1432,-0.677490234
-16.207,-22.059,-1.290854161,5.698983796,-6.165888492,-1432,-0.305175781
-16.209,-22.059,-1.222191706,6.165888492,-6.179620983,-1432,-0.323486328
-16.21,-22.059,-1.290854161,5.685251305,-6.207085965,-1433,-0.256347656
-16.212,-22.059,-1.249656688,6.028563581,-6.248283439,-1433,-0.360107422
-16.214,-22.059,-1.263389179,5.932436144,-6.26201593,-1434,-0.457763672
-16.216,-22.061,-1.208459215,5.87750618,-6.083493546,-1434,-0.616455078
-16.217,-22.06,-1.222191706,6.001098599,-6.275748421,-1434,-0.415039063
-16.219,-22.06,-1.180994232,5.547926394,-6.179620983,-1433,-0.500488281
-16.221,-22.06,-1.249656688,6.042296073,-6.303213403,-1432,-0.305175781
-16.222,-22.06,-1.222191706,5.465531447,-6.220818456,-1434,0.445556641
-16.223,-22.06,-1.235924197,5.698983796,-6.303213403,-1432,0.567626953
-16.225,-22.06,-1.249656688,5.740181269,-6.289480912,-1434,0.415039063
-16.226,-22.06,-1.249656688,5.341939028,-6.289480912,-1435,0.231933594
-16.228,-22.062,-1.249656688,5.575391376,-6.001098599,-1434,0
-16.229,-22.061,-1.222191706,5.657786322,-6.165888492,-1435,-0.054931641
-16.23,-22.061,-1.263389179,5.24581159,-6.179620983,-1433,-0.213623047
-16.232,-22.061,-1.249656688,5.602856358,-6.275748421,-1433,-0.012207031
-16.233,-22.061,-1.249656688,5.479263938,-6.207085965,-1433,0.158691406
-16.234,-22.061,-1.249656688,5.204614117,-6.220818456,-1432,0.347900391
-16.236,-22.061,-1.249656688,5.520461412,-6.275748421,-1433,0.616455078
-16.237,-22.061,-1.27712167,5.534193903,-6.26201593,-1433,0.305175781
-16.238,-22.061,-1.332051634,5.287009063,-6.275748421,-1434,0.085449219
-16.24,-22.061,-1.359516616,5.795111233,-6.275748421,-1434,0.073242188
-16.241,-22.061,-1.27712167,5.479263938,-6.275748421,-1433,-0.421142578
-16.242,-22.061,-1.304586652,5.383136501,-6.234550948,-1433,-0.604248047
-16.244,-22.063,-1.263389179,5.767646251,-6.069761055,-1432,-0.604248047
-16.245,-22.062,-1.304586652,5.49299643,-6.152156001,-1433,-0.366210938
-16.246,-22.062,-1.304586652,5.424333974,-6.110958528,-1432,0.006103516
-16.248,-22.062,-1.345784125,5.863773689,-6.165888492,-1432,0.134277344
-16.249,-22.062,-1.263389179,5.465531447,-6.152156001,-1432,-0.207519531
-16.25,-22.062,-1.290854161,5.575391376,-6.207085965,-1434,-0.573730469
-16.252,-22.062,-1.27712167,6.01483109,-6.193353474,-1434,-0.970458984
-16.253,-22.062,-1.290854161,5.506728921,-6.152156001,-1434,-1.000976563
-16.254,-22.062,-1.27712167,5.685251305,-6.207085965,-1432,-0.946044922
-16.256,-22.062,-1.290854161,6.028563581,-6.179620983,-1432,-0.805664063
-16.257,-22.062,-1.249656688,5.616588849,-6.13842351,-1432,-0.421142578
-16.258,-22.062,-1.263389179,5.767646251,-6.152156001,-1432,-0.274658203
-16.26,-22.062,-1.290854161,6.179620983,-6.193353474,-1433,-0.122070313
-16.261,-22.062,-1.27712167,5.726448778,-6.179620983,-1433,-0.09765625
-16.263,-22.064,-1.318319143,6.220818456,-5.946168635,-1433,-0.524902344
-16.264,-22.063,-1.345784125,6.207085965,-6.097226037,-1434,-0.543212891
-16.265,-22.063,-1.263389179,5.959901126,-6.110958528,-1433,-0.744628906
-16.267,-22.063,-1.290854161,6.248283439,-6.152156001,-1433,-0.805664063
-16.268,-22.063,-1.208459215,6.289480912,-6.083493546,-1433,-0.677490234
-16.269,-22.063,-1.304586652,5.973633617,-6.110958528,-1433,-0.335693359
-16.271,-22.063,-1.249656688,6.385608349,-6.13842351,-1432,-0.134277344
-16.272,-22.063,-1.290854161,6.26201593,-6.083493546,-1433,0.061035156
-16.273,-22.063,-1.235924197,6.083493546,-6.097226037,-1432,-0.079345703
-16.275,-22.063,-1.27712167,6.330678385,-6.069761055,-1435,-0.372314453
-16.276,-22.063,-1.208459215,6.385608349,-6.083493546,-1435,-0.860595703
-16.277,-22.063,-1.222191706,6.056028564,-6.13842351,-1434,-0.689697266
-16.278,-22.063,-1.208459215,6.358143367,-6.056028564,-1433,-0.524902344
-16.28,-22.063,-1.208459215,6.385608349,-6.069761055,-1433,-0.225830078
-16.281,-22.063,-1.235924197,6.028563581,-6.124691019,-1433,0.067138672
-16.282,-22.063,-1.222191706,6.124691019,-6.042296073,-1434,0.451660156
-16.283,-22.063,-1.263389179,6.358143367,-6.056028564,-1433,0.524902344
-16.284,-22.063,-1.249656688,6.110958528,-6.110958528,-1435,0.78125
-16.285,-22.063,-1.249656688,5.959901126,-6.028563581,-1434,0.317382813
-16.286,-22.063,-1.27712167,6.207085965,-6.110958528,-1434,0.170898438
-16.287,-22.063,-1.249656688,6.234550948,-6.083493546,-1434,0.091552734
-16.288,-22.063,-1.27712167,5.904971162,-6.042296073,-1433,-0.201416016
-16.289,-22.063,-1.249656688,5.959901126,-6.097226037,-1433,-0.067138672
-16.29,-22.063,-1.290854161,6.13842351,-6.083493546,-1433,0.415039063
-16.292,-22.065,-1.27712167,6.124691019,-5.808843724,-1433,0.506591797
-16.293,-22.064,-1.332051634,5.850041197,-6.01483109,-1433,0.396728516
-16.292,-22.064,-1.290854161,5.836308706,-5.946168635,-1433,-0.018310547
-16.295,-22.064,-1.332051634,6.097226037,-6.01483109,-1434,-0.421142578
-16.296,-22.064,-1.290854161,5.891238671,-5.987366108,-1433,-0.848388672
-16.297,-22.064,-1.304586652,5.767646251,-5.987366108,-1433,-0.970458984
-16.296,-22.064,-1.345784125,5.712716287,-6.042296073,-1432,-0.744628906
-16.299,-22.064,-1.290854161,6.069761055,-5.904971162,-1432,-0.622558594
-16.3,-22.064,-1.27712167,5.822576215,-6.001098599,-1432,-0.250244141
-16.299,-22.064,-1.332051634,5.547926394,-5.959901126,-1433,-0.262451172
-16.301,-22.064,-1.290854161,5.795111233,-5.973633617,-1433,-0.347900391
-16.303,-22.064,-1.318319143,6.01483109,-6.01483109,-1434,-0.347900391
-16.304,-22.064,-1.290854161,5.795111233,-5.946168635,-1434,-0.408935547
-16.305,-22.064,-1.290854161,5.726448778,-5.946168635,-1434,-0.701904297
-16.306,-22.064,-1.290854161,5.863773689,-5.891238671,-1433,-0.738525391
-16.307,-22.064,-1.290854161,6.056028564,-6.01483109,-1433,-0.823974609
-16.308,-22.064,-1.290854161,5.644053831,-5.918703653,-1432,-0.335693359
-16.309,-22.064,-1.290854161,5.767646251,-5.87750618,-1433,-0.042724609
-16.31,-22.064,-1.290854161,5.904971162,-5.932436144,-1431,0.036621094
-16.311,-22.064,-1.290854161,5.932436144,-5.973633617,-1433,-0.103759766
